Course Code|Course Description|Grade|Pathway or Destination|Enrolment
BAD4T|Administrative Accounting|Grade 12|College Delivered (Dual Credits)|12
BAE4T|Financial Accounting Basics|Grade 12|College Delivered (Dual Credits)|<10
BAF3M|Financial Accounting Fundamentals|Grade 11|University/College Preparation (Grade 11 & 12 level)|26133
BAI3E|Accounting Essentials|Grade 11|Workplace Preparation (Grade 11 & 12 level)|291
BAJ4T|Accounting Basics II|Grade 12|College Delivered (Dual Credits)|<10
BAN4E|Accounting for a Small Business|Grade 12|Workplace Preparation (Grade 11 & 12 level)|34
BAT4M|Financial Accounting Principles|Grade 12|University/College Preparation (Grade 11 & 12 level)|8959
BBA4T|Introduction to Business|Grade 12|College Delivered (Dual Credits)|18
BBB4E|International Business Essentials|Grade 12|Workplace Preparation (Grade 11 & 12 level)|18
BBB4M|International Business Fundamentals|Grade 12|University/College Preparation (Grade 11 & 12 level)|17192
BBE4T|Business in a Global Environment|Grade 12|College Delivered (Dual Credits)|14
BBF4T|Business, Its Nature and Environment|Grade 12|College Delivered (Dual Credits)|14
BBG4T|Management Principles|Grade 12|College Delivered (Dual Credits)|21
BBI1O|Introduction to Business|Grade 9|Open (Grade 9 - 12 level)|3922
BBI2O|Introduction to Business|Grade 10|Open (Grade 9 - 12 level)|27550
BBJ4T|Introduction to Business Management|Grade 12|College Delivered (Dual Credits)|<10
BBL4T|Business Law|Grade 12|College Delivered (Dual Credits)|<10
BBR4T|Gestion|Grade 12|College Delivered (Dual Credits)|<10
BCF4T|Customer Service|Grade 12|College Delivered (Dual Credits)|41
BCG4T|Customer Relations|Grade 12|College Delivered (Dual Credits)|<10
BDA4T|Entrepreneurship|Grade 12|College Delivered (Dual Credits)|50
BDI3C|Entrepreneurship: The Venture|Grade 11|College Preparation (Grade 11 & 12 level)|8599
BDP3O|Entrepreneurship: The Enterprising Person|Grade 11|Open (Grade 9 - 12 level)|898
BDV4C|Entrepreneurship: Venture Planning in an Electronic Age|Grade 12|College Preparation (Grade 11 & 12 level)|1647
BMA4T|Introduction to Marketing|Grade 12|College Delivered (Dual Credits)|102
BMB4T|Marketing|Grade 12|College Delivered (Dual Credits)|<10
BMC4T|Visual Merchandising|Grade 12|College Delivered (Dual Credits)|14
BME4T|Principles of Marketing|Grade 12|College Delivered (Dual Credits)|51
BMG4T|Introduction to Sport Marketing|Grade 12|College Delivered (Dual Credits)|<10
BMI3C|Marketing: Goods, Services, Events|Grade 11|College Preparation (Grade 11 & 12 level)|16118
BMK4T|Pitching the Campaign|Grade 12|College Delivered (Dual Credits)|<10
BMM4T|Foundations of Marketing|Grade 12|College Delivered (Dual Credits)|20
BMX3E|Marketing: Retail and Service|Grade 11|Workplace Preparation (Grade 11 & 12 level)|1828
BOA4T|Human Relations|Grade 12|College Delivered (Dual Credits)|18
BOC4T|Office Procedures|Grade 12|College Delivered (Dual Credits)|<10
BOE4T|Project Management|Grade 12|College Delivered (Dual Credits)|<10
BOG4E|Business Leadership: Becoming a Manager|Grade 12|Workplace Preparation (Grade 11 & 12 level)|627
BOH4M|Business Leadership: Management Fundamentals|Grade 12|University/College Preparation (Grade 11 & 12 level)|18076
BOM4T|Operations Management|Grade 12|College Delivered (Dual Credits)|<10
BON4T|Conflict Management|Grade 12|College Delivered (Dual Credits)|50
BOO4T|Principles of Human Resource Management|Grade 12|College Delivered (Dual Credits)|<10
BTA3O|Information and Communication Technology: The Digital Environment|Grade 11|Open (Grade 9 - 12 level)|4883
BTB4T|Business Computer Application|Grade 12|College Delivered (Dual Credits)|<10
BTD4T|Document Processing|Grade 12|College Delivered (Dual Credits)|<10
BTG4T|Computer Applications for Business and Technology|Grade 12|College Delivered (Dual Credits)|<10
BTT1O|Information and Communication Technology in Business|Grade 9|Open (Grade 9 - 12 level)|38488
BTT2O|Information and Communication Technology in Business|Grade 10|Open (Grade 9 - 12 level)|3664
BTX4C|Information and Communication Technology: Multimedia Solutions|Grade 12|College Preparation (Grade 11 & 12 level)|251
BTX4E|Information and Communication Technology in the Workplace|Grade 12|Workplace Preparation (Grade 11 & 12 level)|299
CCL4O|Cours de compétences linguistiques des écoles secondaires de l'Ontario|Grade 12|Open (Grade 9 - 12 level)|836
CGC1D|Issues in Canadian Geography|Grade 9|Academic (Grade 9 & 10 level)|105238
CGC1P|Issues in Canadian Geography|Grade 9|Applied (Grade 9 & 10 level)|42095
CGD3M|Regional Geography|Grade 11|University/College Preparation (Grade 11 & 12 level)|286
CGF3M|Forces of Nature: Physical Processes and Disasters|Grade 11|University/College Preparation (Grade 11 & 12 level)|3605
CGG3O|Travel and Tourism: A Geographic Perspective|Grade 11|Open (Grade 9 - 12 level)|11947
CGO4M|Spatial Technologies in Action|Grade 12|University/College Preparation (Grade 11 & 12 level)|260
CGR4E|Living in a Sustainable World|Grade 12|Workplace Preparation (Grade 11 & 12 level)|336
CGR4M|The Environment and Resource Management|Grade 12|University/College Preparation (Grade 11 & 12 level)|4152
CGT3E||Grade 11|Workplace Preparation (Grade 11 & 12 level)|<10
CGT3O|Introduction to Spatial Technologies|Grade 11|Open (Grade 9 - 12 level)|76
CGU4M|World Geography: Urban Patterns and Population Issues|Grade 12|University/College Preparation (Grade 11 & 12 level)|701
CGW4C|World Issues: A Geographic Analysis|Grade 12|College Preparation (Grade 11 & 12 level)|599
CGW4U|World Issues: A Geographic Analysis|Grade 12|University Preparation (Grade 11 & 12 level)|12599
CHA3U|American History|Grade 11|University Preparation (Grade 11 & 12 level)|5522
CHC2D|Canadian History Since World War I|Grade 10|Academic (Grade 9 & 10 level)|97060
CHC2P|Canadian History Since World War I|Grade 10|Applied (Grade 9 & 10 level)|41167
CHE3O|Origins and Citizenship: The History of a Canadian Ethnic Group|Grade 11|Open (Grade 9 - 12 level)|271
CHI4U|Canada: History, Identity and Culture|Grade 12|University Preparation (Grade 11 & 12 level)|1642
CHM4E|Adventures in World History|Grade 12|Workplace Preparation (Grade 11 & 12 level)|1509
CHT3O|World History since 1900: Global and Regional Interactions|Grade 11|Open (Grade 9 - 12 level)|1587
CHV2O|Civics and Citizenship|Grade 10|Open (Grade 9 - 12 level)|134593
CHW3M|World History to the End of the Fifteenth Century|Grade 11|University/College Preparation (Grade 11 & 12 level)|14523
CHY4C|World History since the Fifteenth Century|Grade 12|College Preparation (Grade 11 & 12 level)|1471
CHY4U|World History since the Fifteenth Century|Grade 12|University Preparation (Grade 11 & 12 level)|13229
CIA4U|Analysing Current Economic Issues|Grade 12|University Preparation (Grade 11 & 12 level)|9846
CIC3E||Grade 11|Workplace Preparation (Grade 11 & 12 level)|<10
CIC4E|Making Personal Economic Choices|Grade 12|Workplace Preparation (Grade 11 & 12 level)|96
CID4T|Microeconomics|Grade 12|College Delivered (Dual Credits)|<10
CIE3M|The Individual and the Economy|Grade 11|University/College Preparation (Grade 11 & 12 level)|3109
CIF4T|Economic Issues|Grade 12|College Delivered (Dual Credits)|29
CLA4T|Canadian Law|Grade 12|College Delivered (Dual Credits)|47
CLC4T|Techniques de défense|Grade 12|College Delivered (Dual Credits)|22
CLE4T|Crime|Grade 12|College Delivered (Dual Credits)|<10
CLH4T|Security Fundamentals|Grade 12|College Delivered (Dual Credits)|52
CLJ4T|Criminal and Civil Law|Grade 12|College Delivered (Dual Credits)|20
CLN4C|Legal Studies|Grade 12|College Preparation (Grade 11 & 12 level)|1468
CLN4U|Canadian and International Law|Grade 12|University Preparation (Grade 11 & 12 level)|21917
CLU3E|Understanding Canadian Law in Everyday Life|Grade 11|Workplace Preparation (Grade 11 & 12 level)|1145
CLU3M|Understanding Canadian Law|Grade 11|University/College Preparation (Grade 11 & 12 level)|31125
CPC3O|Politics in Action: Making Change|Grade 11|Open (Grade 9 - 12 level)|115
CPD4T|Political Science|Grade 12|College Delivered (Dual Credits)|30
CPW4U|Canadian and World Politics|Grade 12|University Preparation (Grade 11 & 12 level)|4375
EAB3O|Communications for the World of Business and Technology|Grade 11|Open (Grade 9 - 12 level)|17
EAC4C|The Writer's Craft|Grade 12|College Preparation (Grade 11 & 12 level)|<10
EAC4U|The Writer's Craft|Grade 12|University Preparation (Grade 11 & 12 level)|366
EAE1D|English|Grade 9|Academic (Grade 9 & 10 level)|4538
EAE1P|English|Grade 9|Applied (Grade 9 & 10 level)|1209
EAE2D|English|Grade 10|Academic (Grade 9 & 10 level)|4072
EAE2P|English|Grade 10|Applied (Grade 9 & 10 level)|1277
EAE3C|English|Grade 11|College Preparation (Grade 11 & 12 level)|1693
EAE3E|English|Grade 11|Workplace Preparation (Grade 11 & 12 level)|102
EAE3U|English|Grade 11|University Preparation (Grade 11 & 12 level)|3628
EAE4C|English|Grade 12|College Preparation (Grade 11 & 12 level)|1620
EAE4E|English|Grade 12|Workplace Preparation (Grade 11 & 12 level)|44
EAE4U|English|Grade 12|University Preparation (Grade 11 & 12 level)|2954
EAL4U|English Literature|Grade 12|University Preparation (Grade 11 & 12 level)|81
EANAO|Anglais pour débutants 1 (APD1)|Level 1|Open (Grade 9 - 12 level)|167
EANBO|Anglais pour débutants 2 (APD2)|Level 2|Open (Grade 9 - 12 level)|144
EANCO|Anglais pour débutants 3 (APD3)|Level 3|Open (Grade 9 - 12 level)|74
EANDO|Anglais pour débutants 4 (APD4)|Level 4|Open (Grade 9 - 12 level)|65
EAT3M|Canadian Literature|Grade 11|University/College Preparation (Grade 11 & 12 level)|17
EBA4T|Communications I|Grade 12|College Delivered (Dual Credits)|11
EBC4T|Communications|Grade 12|College Delivered (Dual Credits)|73
EBH4T|Introductory College Communications|Grade 12|College Delivered (Dual Credits)|33
EBI4T|Practical Communications|Grade 12|College Delivered (Dual Credits)|12
EBT4O|Business and Technological Communication|Grade 12|Open (Grade 9 - 12 level)|430
ELB4T|Reading Skills|Grade 12|College Delivered (Dual Credits)|<10
ELDAO|English Literacy Development, ELD Level 1|Level 1|Open (Grade 9 - 12 level)|919
ELDBO|English Literacy Development, ELD Level 2|Level 2|Open (Grade 9 - 12 level)|578
ELDCO|English Literacy Development, ELD Level 3|Level 3|Open (Grade 9 - 12 level)|475
ELDDO|English Literacy Development, ELD Level 4|Level 4|Open (Grade 9 - 12 level)|314
ELDEO|English Literacy Development, ELD Level 5|Level 5|Open (Grade 9 - 12 level)|142
ELS2O|Literacy Skills, Grade 10, Open|Grade 10|Open (Grade 9 - 12 level)|2116
EMS3O|Media Studies|Grade 11|Open (Grade 9 - 12 level)|5487
ENG1D|English|Grade 9|Academic (Grade 9 & 10 level)|104020
ENG1P|English|Grade 9|Applied (Grade 9 & 10 level)|31506
ENG2D|English|Grade 10|Academic (Grade 9 & 10 level)|104419
ENG2P|English|Grade 10|Applied (Grade 9 & 10 level)|36184
ENG3C|English|Grade 11|College Preparation (Grade 11 & 12 level)|46329
ENG3E|English|Grade 11|Workplace Preparation (Grade 11 & 12 level)|7005
ENG3U|English|Grade 11|University Preparation (Grade 11 & 12 level)|94740
ENG4C|English|Grade 12|College Preparation (Grade 11 & 12 level)|55863
ENG4E|English|Grade 12|Workplace Preparation (Grade 11 & 12 level)|4404
ENG4U|English|Grade 12|University Preparation (Grade 11 & 12 level)|81623
EPS3O|Presentation and Speaking Skills|Grade 11|Open (Grade 9 - 12 level)|1384
ESLAO|English as a Second Language, ESL Level 1|Level 1|Open (Grade 9 - 12 level)|2400
ESLBO|English as a Second Language, ESL Level 2|Level 2|Open (Grade 9 - 12 level)|4363
ESLCO|English as a Second Language, ESL Level 3|Level 3|Open (Grade 9 - 12 level)|7276
ESLDO|English as a Second Language, ESL Level 4|Level 4|Open (Grade 9 - 12 level)|8699
ESLEO|English as a Second Language, ESL Level 5|Level 5|Open (Grade 9 - 12 level)|6092
ETC3M|Canadian Literature|Grade 11|University/College Preparation (Grade 11 & 12 level)|90
ETS4C|Studies in Literature|Grade 12|College Preparation (Grade 11 & 12 level)|142
ETS4U|Studies in Literature|Grade 12|University Preparation (Grade 11 & 12 level)|3202
EWC4C|The Writer's Craft|Grade 12|College Preparation (Grade 11 & 12 level)|1063
EWC4U|The Writer's Craft|Grade 12|University Preparation (Grade 11 & 12 level)|11794
EWD4T|Persuasive Writing|Grade 12|College Delivered (Dual Credits)|<10
EWH4T|Introduction to Essay Writing and Portfolio Building|Grade 12|College Delivered (Dual Credits)|<10
FAE4O|Atelier d'écriture|Grade 12|Open (Grade 9 - 12 level)|29
FAF4O|Français des affaires et de la technologie|Grade 12|Open (Grade 9 - 12 level)|13
FCC3O|Compétence fonctionnelle en communication orale, en lecture et en écriture|Grade 11|Open (Grade 9 - 12 level)|11
FEF1D|Extended French|Grade 9|Academic (Grade 9 & 10 level)|3486
FEF2D|Extended French|Grade 10|Academic (Grade 9 & 10 level)|2807
FEF3U|Extended French|Grade 11|University Preparation (Grade 11 & 12 level)|2604
FEF4U|Extended French|Grade 12|University Preparation (Grade 11 & 12 level)|2249
FFAAO|Actualisation linguistique en français 1|Level 1|Open (Grade 9 - 12 level)|39
FFABO|Actualisation linguistique en français 2|Level 2|Open (Grade 9 - 12 level)|11
FFACO|Actualisation linguistique en français 3|Level 3|Open (Grade 9 - 12 level)|<10
FFADO|Actualisation linguistique en français 4|Level 4|Open (Grade 9 - 12 level)|<10
FFM3O|Français des médias|Grade 11|Open (Grade 9 - 12 level)|22
FFPAO|Programme d'appui aux nouveaux arrivants 1|Level 1|Open (Grade 9 - 12 level)|52
FFPBO|Programme d'appui aux nouveaux arrivants 2|Level 2|Open (Grade 9 - 12 level)|13
FFPCO|Programme d'appui aux nouveaux arrivants 3|Level 3|Open (Grade 9 - 12 level)|17
FFPDO|Programme d'appui aux nouveaux arrivants 4|Level 4|Open (Grade 9 - 12 level)|<10
FIF1D|French Immersion|Grade 9|Academic (Grade 9 & 10 level)|9509
FIF1P|French Immersion|Grade 9|Applied (Grade 9 & 10 level)|47
FIF2D|French Immersion|Grade 10|Academic (Grade 9 & 10 level)|8192
FIF2P|French Immersion|Grade 10|Applied (Grade 9 & 10 level)|11
FIF3O|French Immersion|Grade 11|Open (Grade 9 - 12 level)|24
FIF3U|French Immersion|Grade 11|University Preparation (Grade 11 & 12 level)|7270
FIF4O|French Immersion|Grade 12|Open (Grade 9 - 12 level)|48
FIF4U|French Immersion|Grade 12|University Preparation (Grade 11 & 12 level)|6306
FLC4M|Littérature du Canada français|Grade 12|University/College Preparation (Grade 11 & 12 level)|<10
FLO4U|Grandes Suvres de la littérature|Grade 12|University Preparation (Grade 11 & 12 level)|69
FRA1D|Français|Grade 9|Academic (Grade 9 & 10 level)|4533
FRA1P|Français|Grade 9|Applied (Grade 9 & 10 level)|1351
FRA2D|Français|Grade 10|Academic (Grade 9 & 10 level)|4112
FRA2P|Français|Grade 10|Applied (Grade 9 & 10 level)|1453
FRA3C|Français|Grade 11|College Preparation (Grade 11 & 12 level)|2025
FRA3E|Français|Grade 11|Workplace Preparation (Grade 11 & 12 level)|519
FRA3U|Français|Grade 11|University Preparation (Grade 11 & 12 level)|3755
FRA4C|Français|Grade 12|College Preparation (Grade 11 & 12 level)|2065
FRA4E|Français|Grade 12|Workplace Preparation (Grade 11 & 12 level)|134
FRA4U|Français|Grade 12|University Preparation (Grade 11 & 12 level)|3088
FSF1D|Core French|Grade 9|Academic (Grade 9 & 10 level)|67948
FSF1O|Core French|Grade 9|Open (Grade 9 - 12 level)|2233
FSF1P|Core French|Grade 9|Applied (Grade 9 & 10 level)|36225
FSF2D|Core French|Grade 10|Academic (Grade 9 & 10 level)|25863
FSF2O|Core French|Grade 10|Open (Grade 9 - 12 level)|24
FSF2P|Core French|Grade 10|Applied (Grade 9 & 10 level)|500
FSF3O|Core French|Grade 11|Open (Grade 9 - 12 level)|220
FSF3U|Core French|Grade 11|University Preparation (Grade 11 & 12 level)|14311
FSF4O|Core French|Grade 12|Open (Grade 9 - 12 level)|79
FSF4U|Core French|Grade 12|University Preparation (Grade 11 & 12 level)|10051
GCC4T|Career and College Success|Grade 12|College Delivered (Dual Credits)|43
GCE4T|Career Employment Preparation|Grade 12|College Delivered (Dual Credits)|28
GCI4T|Exploration en métiers|Grade 12|College Delivered (Dual Credits)|39
GLC2O|Career Studies|Grade 10|Open (Grade 9 - 12 level)|153264
GLD2O|Discovering the Workplace|Grade 10|Open (Grade 9 - 12 level)|4573
GLE1O|Learning Strategies 1: Skills for Success in Secondary School|Grade 9|Open (Grade 9 - 12 level)|14430
GLE2O|Learning Strategies 2: Skills for Success in Secondary School|Grade 10|Open (Grade 9 - 12 level)|7762
GLE3O|Advanced Learning Strategies: Skills for Success After Secondary School|Grade 11|Open (Grade 9 - 12 level)|5932
GLE4O|Advanced Learning Strategies: Skills for Success After Secondary School|Grade 12|Open (Grade 9 - 12 level)|3513
GLH4T|College Connection|Grade 12|College Delivered (Dual Credits)|42
GLI4T|Success Strategies|Grade 12|College Delivered (Dual Credits)|45
GLN4O|Navigating the Workplace|Grade 12|Open (Grade 9 - 12 level)|8181
GLS1O|Learning Strategies 1: Skills for Success in Secondary School|Grade 9|Open (Grade 9 - 12 level)|11128
GLS4O|Advanced Learning Strategies: Skills for Success After Secondary School|Grade 12|Open (Grade 9 - 12 level)|4097
GPA4T|Developing Leadership|Grade 12|College Delivered (Dual Credits)|17
GPL4T|Developing Leadership|Grade 12|College Delivered (Dual Credits)|40
GPP3O|Leadership and Peer Support|Grade 11|Open (Grade 9 - 12 level)|15954
GWB4T|Personal and Academic Success Strategies|Grade 12|College Delivered (Dual Credits)|23
GWC4T|Student Success for Higher Learning|Grade 12|College Delivered (Dual Credits)|<10
GWL3O|Designing Your Future|Grade 11|Open (Grade 9 - 12 level)|9404
HBA4T|Psychology|Grade 12|College Delivered (Dual Credits)|<10
HBB4T|Introduction to Psychology|Grade 12|College Delivered (Dual Credits)|557
HBC4T|Social Psychology|Grade 12|College Delivered (Dual Credits)|92
HBD4T|Developmental Psychology|Grade 12|College Delivered (Dual Credits)|196
HBF4T|Principles of Psychology|Grade 12|College Delivered (Dual Credits)|96
HBG4T|Psychology - Police Foundations|Grade 12|College Delivered (Dual Credits)|<10
HBH4T|Psychology and Group Dynamics|Grade 12|College Delivered (Dual Credits)|72
HBI4T|Forensic Psychology|Grade 12|College Delivered (Dual Credits)|31
HBJ4T|Issues in Psychology|Grade 12|College Delivered (Dual Credits)|10
HBN4T|Psychology of Learning|Grade 12|College Delivered (Dual Credits)|17
HBQ4T|Crisis Intervention|Grade 12|College Delivered (Dual Credits)|<10
HBR4T|Developmental Psychology for the PSW|Grade 12|College Delivered (Dual Credits)|<10
HBS4T|Search and Rescue|Grade 12|College Delivered (Dual Credits)|48
HBV4T|Métacognition|Grade 12|College Delivered (Dual Credits)|58
HBW4T|Psychologie du développement de l'enfant|Grade 12|College Delivered (Dual Credits)|15
HCB4T|Criminal Justice System|Grade 12|College Delivered (Dual Credits)|10
HCC4T|Criminology|Grade 12|College Delivered (Dual Credits)|211
HCE4T|Criminal Code: Civil and Federal Statutes|Grade 12|College Delivered (Dual Credits)|<10
HCF4T|Canadian Criminal Justice Systems|Grade 12|College Delivered (Dual Credits)|239
HDC4T|Interpersonal Communication Skills|Grade 12|College Delivered (Dual Credits)|106
HDG4T|Introduction to Social Welfare|Grade 12|College Delivered (Dual Credits)|22
HDI4T|Social Sciences|Grade 12|College Delivered (Dual Credits)|<10
HDM4T|International Interactions|Grade 12|College Delivered (Dual Credits)|41
HDN4T|The Canadian Workplace|Grade 12|College Delivered (Dual Credits)|11
HDQ4T|Popular Culture and Social Influence|Grade 12|College Delivered (Dual Credits)|105
HDV4T|Introduction au travail social|Grade 12|College Delivered (Dual Credits)|13
HDW4T|Leadership in Society|Grade 12|College Delivered (Dual Credits)|21
HDX4T|Substance Abuse|Grade 12|College Delivered (Dual Credits)|38
HDZ4T|Interpersonal Violence in Canadian Society|Grade 12|College Delivered (Dual Credits)|85
HED4T|Principles of Ethical Reasoning|Grade 12|College Delivered (Dual Credits)|15
HEE4T||Grade 12|College Delivered (Dual Credits)|<10
HEG4T|Contemporary Ethical Issues|Grade 12|College Delivered (Dual Credits)|20
HFA4C|Nutrition and Health|Grade 12|College Preparation (Grade 11 & 12 level)|4256
HFA4M|Food and Nutrition Sciences|Grade 12|University/College Preparation (Grade 11 & 12 level)|<10
HFA4U|Nutrition and Health|Grade 12|University Preparation (Grade 11 & 12 level)|10382
HFB4T|Nutrition:  Making Better Choices|Grade 12|College Delivered (Dual Credits)|45
HFC3E|Food and Culture|Grade 11|Workplace Preparation (Grade 11 & 12 level)|1623
HFC3M|Food and Culture|Grade 11|University/College Preparation (Grade 11 & 12 level)|4102
HFL4E|Food and Healthy Living|Grade 12|Workplace Preparation (Grade 11 & 12 level)|1072
HFN1O|Food and Nutrition|Grade 9|Open (Grade 9 - 12 level)|5925
HFN2O|Food and Nutrition|Grade 10|Open (Grade 9 - 12 level)|22142
HHA4T|Human Relationships|Grade 12|College Delivered (Dual Credits)|<10
HHC4T|Exploring Human Diversity|Grade 12|College Delivered (Dual Credits)|145
HHD3O|Dynamics of Human Relationships|Grade 11|Open (Grade 9 - 12 level)|1750
HHF4T|Human Growth and Development|Grade 12|College Delivered (Dual Credits)|18
HHG4M|Human Development Throughout the Lifespan|Grade 12|University/College Preparation (Grade 11 & 12 level)|7182
HHH4T|The Art of Counseling Children and Youth|Grade 12|College Delivered (Dual Credits)|35
HHI4T|Principles of Learning|Grade 12|College Delivered (Dual Credits)|24
HHK4T|Human Services|Grade 12|College Delivered (Dual Credits)|23
HHS4C|Families in Canada|Grade 12|College Preparation (Grade 11 & 12 level)|2704
HHS4M|Individuals and Families in a Diverse Society|Grade 12|University/College Preparation (Grade 11 & 12 level)|23
HHS4U|Families in Canada|Grade 12|University Preparation (Grade 11 & 12 level)|13354
HIB4T|Personal Growth and Development|Grade 12|College Delivered (Dual Credits)|138
HIC4T|PSW Practice|Grade 12|College Delivered (Dual Credits)|12
HIF1O|Exploring Family Studies|Grade 9|Open (Grade 9 - 12 level)|8773
HIF2O|Exploring Family Studies|Grade 10|Open (Grade 9 - 12 level)|1977
HIG4T|Behavioural Intervention|Grade 12|College Delivered (Dual Credits)|11
HIH4T|Critical Thinking and Problem Solving|Grade 12|College Delivered (Dual Credits)|<10
HIL4T|Critical Thinking and Problem Solving II|Grade 12|College Delivered (Dual Credits)|11
HIP3E|Managing Personal Resources|Grade 11|Workplace Preparation (Grade 11 & 12 level)|201
HIP4O|Personal Life Management|Grade 12|Open (Grade 9 - 12 level)|6367
HIR3C|Managing Personal and Family Resources|Grade 11|College Preparation (Grade 11 & 12 level)|21
HLS3O|Housing and Home Design|Grade 11|Open (Grade 9 - 12 level)|1952
HNA4T|World of Fashion|Grade 12|College Delivered (Dual Credits)|13
HNB4M|The World of Fashion|Grade 12|University/College Preparation (Grade 11 & 12 level)|2177
HNB4O|The Fashion Industry|Grade 12|Open (Grade 9 - 12 level)|<10
HNC3C|Understanding Fashion|Grade 11|College Preparation (Grade 11 & 12 level)|3333
HNC3O|Fashion and Creative Expression|Grade 11|Open (Grade 9 - 12 level)|29
HNL2O|Clothing|Grade 10|Open (Grade 9 - 12 level)|805
HPC3O|Raising Healthy Children|Grade 11|Open (Grade 9 - 12 level)|13754
HPD4C|Working with School-Age Children and Adolescents|Grade 12|College Preparation (Grade 11 & 12 level)|1900
HPD4E|Parenting and Human Development|Grade 12|Workplace Preparation (Grade 11 & 12 level)|72
HPF4T|Apprentissage par le jeu|Grade 12|College Delivered (Dual Credits)|55
HPW3C|Working with Infants and Young Children|Grade 11|College Preparation (Grade 11 & 12 level)|5623
HRA4T|Paths of Faith|Grade 12|College Delivered (Dual Credits)|25
HRE1O|Religious Education|Grade 9|Open (Grade 9 - 12 level)|46528
HRE2O|Religious Education|Grade 10|Open (Grade 9 - 12 level)|44588
HRE3M|Religious Education|Grade 11|University/College Preparation (Grade 11 & 12 level)|98
HRE3O|Religious Education|Grade 11|Open (Grade 9 - 12 level)|891
HRE4M|Religious Education|Grade 12|University/College Preparation (Grade 11 & 12 level)|24304
HRE4O|Religious Education|Grade 12|Open (Grade 9 - 12 level)|12920
HRF3O|World Religions and Belief Traditions in Daily Life|Grade 11|Open (Grade 9 - 12 level)|17588
HRT3M|World Religions and Belief Traditions: Perspectives, Issues, and Challenges|Grade 11|University/College Preparation (Grade 11 & 12 level)|32499
HSA4T|Sociology of Family|Grade 12|College Delivered (Dual Credits)|10
HSB4M|Challenge and Change in Society|Grade 12|University/College Preparation (Grade 11 & 12 level)|14
HSB4U|Challenge and Change in Society|Grade 12|University Preparation (Grade 11 & 12 level)|19209
HSC4M|World Cultures|Grade 12|University/College Preparation (Grade 11 & 12 level)|1117
HSD4T|Sociology and Canadian Society|Grade 12|College Delivered (Dual Credits)|21
HSE3E|Equity, Diversity, and Social Justice|Grade 11|Workplace Preparation (Grade 11 & 12 level)|529
HSE4M|Equity and Social Justice: From Theory to Practice|Grade 12|University/College Preparation (Grade 11 & 12 level)|3264
HSF4T|Sociology in Canadian Society|Grade 12|College Delivered (Dual Credits)|39
HSG3M|Gender Studies|Grade 11|University/College Preparation (Grade 11 & 12 level)|869
HSH4T|Introduction to Sociology|Grade 12|College Delivered (Dual Credits)|116
HSL4T|Sociology for Social Service Workers|Grade 12|College Delivered (Dual Credits)|22
HSM4T|Réalités et relations interculturelles|Grade 12|College Delivered (Dual Credits)|35
HSN4T|Violence against Women|Grade 12|College Delivered (Dual Credits)|<10
HSP3C|Introduction to Anthropology, Psychology, and Sociology|Grade 11|College Preparation (Grade 11 & 12 level)|9002
HSP3M|Introduction to Anthropology, Psychology, and Sociology|Grade 11|University/College Preparation (Grade 11 & 12 level)|88
HSP3U|Introduction to Anthropology, Psychology, and Sociology|Grade 11|University Preparation (Grade 11 & 12 level)|36656
HSS4T|Sociology|Grade 12|College Delivered (Dual Credits)|92
HZB3M|Philosophy: The Big Questions|Grade 11|University/College Preparation (Grade 11 & 12 level)|3514
HZB3O|Philosophy: The Big Questions|Grade 11|Open (Grade 9 - 12 level)|39
HZT4U|Philosophy: Questions and Theories|Grade 12|University Preparation (Grade 11 & 12 level)|17043
IBC4T|Database|Grade 12|College Delivered (Dual Credits)|<10
IBD4T|Introduction to Web Development|Grade 12|College Delivered (Dual Credits)|12
IBI4T|Microsoft Office Application|Grade 12|College Delivered (Dual Credits)|62
IBJ4T|Architecture d'un système d'exploitation Linux|Grade 12|College Delivered (Dual Credits)|18
IBK4T|Computer Applications|Grade 12|College Delivered (Dual Credits)|30
IBL4T|Introduction to Programming|Grade 12|College Delivered (Dual Credits)|<10
IBM4T|Introduction au HTML|Grade 12|College Delivered (Dual Credits)|<10
IBN4T|Mobile Applications|Grade 12|College Delivered (Dual Credits)|<10
IBP4T|Graphics Theory and Application|Grade 12|College Delivered (Dual Credits)|24
IBQ4T|Programmation Internet|Grade 12|College Delivered (Dual Credits)|<10
IBR4T|Software Applications|Grade 12|College Delivered (Dual Credits)|30
IBS4T|Web Page Design|Grade 12|College Delivered (Dual Credits)|21
IBU4T|Introduction to Game Program/Design|Grade 12|College Delivered (Dual Credits)|<10
ICA4T|Computer Techniques|Grade 12|College Delivered (Dual Credits)|<10
ICS2O|Introduction to Computer Studies|Grade 10|Open (Grade 9 - 12 level)|15081
ICS3C|Introduction to Computer Programming|Grade 11|College Preparation (Grade 11 & 12 level)|2828
ICS3M||Grade 11|University/College Preparation (Grade 11 & 12 level)|<10
ICS3U|Introduction to Computer Science|Grade 11|University Preparation (Grade 11 & 12 level)|16379
ICS4C|Computer Programming|Grade 12|College Preparation (Grade 11 & 12 level)|621
ICS4U|Computer Science|Grade 12|University Preparation (Grade 11 & 12 level)|7574
IDC3O|Interdisciplinary Studies|Grade 11|Open (Grade 9 - 12 level)|5090
IDC4O|Interdisciplinary Studies|Grade 12|Open (Grade 9 - 12 level)|2643
