Course Code|Course Description|Grade|Pathway or Destination|Enrolment
BDP3O|Entrepreneurship: The Enterprising Person|Grade 11|Open (Grade 9 - 12 level)|1195
BDV4C|Entrepreneurship: Venture Planning in an Electronic Age|Grade 12|College Preparation (Grade 11 & 12 level)|1510
BMA4T|Introduction to Marketing|Grade 12|College Delivered (Dual Credits)|65
BMB4T|Marketing|Grade 12|College Delivered (Dual Credits)|15
BMC4T|Visual Merchandising|Grade 12|College Delivered (Dual Credits)|25
BMD4T|The Business of Advertising|Grade 12|College Delivered (Dual Credits)|35
BME4T|Principles of Marketing|Grade 12|College Delivered (Dual Credits)|<10
BMI3C|Marketing: Goods, Services, Events|Grade 11|College Preparation (Grade 11 & 12 level)|16695
BMM4T|Foundations of Marketing|Grade 12|College Delivered (Dual Credits)|35
BMX3E|Marketing: Retail and Service|Grade 11|Workplace Preparation (Grade 11 & 12 level)|955
BOA4T|Human Relations|Grade 12|College Delivered (Dual Credits)|20
BOE4T|Project Management|Grade 12|College Delivered (Dual Credits)|<10
BOG4E|Business Leadership: Becoming a Manager|Grade 12|Workplace Preparation (Grade 11 & 12 level)|385
BOH4M|Business Leadership: Management Fundamentals|Grade 12|University/College Preparation (Grade 11 & 12 level)|18635
BOI4T|Introductory Human Resources|Grade 12|College Delivered (Dual Credits)|<10
BOM4T|Operations Management|Grade 12|College Delivered (Dual Credits)|20
BON4T|Conflict Management|Grade 12|College Delivered (Dual Credits)|45
BOO4T|Principles of Human Resource Management|Grade 12|College Delivered (Dual Credits)|<10
BTA3O|Information and Communication Technology: The Digital Environment|Grade 11|Open (Grade 9 - 12 level)|3035
BTB4T|Business Computer Application|Grade 12|College Delivered (Dual Credits)|<10
BTT1O|Information and Communication Technology in Business|Grade 9|Open (Grade 9 - 12 level)|33845
BTT2O|Information and Communication Technology in Business|Grade 10|Open (Grade 9 - 12 level)|3515
BTX4C|Information and Communication Technology: Multimedia Solutions|Grade 12|College Preparation (Grade 11 & 12 level)|95
BTX4E|Information and Communication Technology in the Workplace|Grade 12|Workplace Preparation (Grade 11 & 12 level)|145
CCL4O|Cours de compétences linguistiques des écoles secondaires de l'Ontario|Grade 12|Open (Grade 9 - 12 level)|650
CGC1D|Issues in Canadian Geography|Grade 9|Academic (Grade 9 & 10 level)|110190
CGC1P|Issues in Canadian Geography|Grade 9|Applied (Grade 9 & 10 level)|39425
CGD3M|Regional Geography|Grade 11|University/College Preparation (Grade 11 & 12 level)|480
CGF3M|Forces of Nature: Physical Processes and Disasters|Grade 11|University/College Preparation (Grade 11 & 12 level)|3490
CGG3O|Travel and Tourism: A Geographic Perspective|Grade 11|Open (Grade 9 - 12 level)|10500
CGO4M|Spatial Technologies in Action|Grade 12|University/College Preparation (Grade 11 & 12 level)|205
CGR4E|Living in a Sustainable World|Grade 12|Workplace Preparation (Grade 11 & 12 level)|325
CGR4M|The Environment and Resource Management|Grade 12|University/College Preparation (Grade 11 & 12 level)|3125
CGT3O|Introduction to Spatial Technologies|Grade 11|Open (Grade 9 - 12 level)|45
CGU4M|World Geography: Urban Patterns and Population Issues|Grade 12|University/College Preparation (Grade 11 & 12 level)|430
CGW4C|World Issues: A Geographic Analysis|Grade 12|College Preparation (Grade 11 & 12 level)|490
CGW4U|World Issues: A Geographic Analysis|Grade 12|University Preparation (Grade 11 & 12 level)|9920
CHA3U|American History|Grade 11|University Preparation (Grade 11 & 12 level)|3920
CHC2D|Canadian History Since World War I|Grade 10|Academic (Grade 9 & 10 level)|102715
CHC2P|Canadian History Since World War I|Grade 10|Applied (Grade 9 & 10 level)|39090
CHE3O|Origins and Citizenship: The History of a Canadian Ethnic Group|Grade 11|Open (Grade 9 - 12 level)|240
CHF4U|L'Ontario français|Grade 12|University Preparation (Grade 11 & 12 level)|<10
CHI4U|Canada: History, Identity and Culture|Grade 12|University Preparation (Grade 11 & 12 level)|1045
CHM4E|Adventures in World History|Grade 12|Workplace Preparation (Grade 11 & 12 level)|1385
CHT3O|World History since 1900: Global and Regional Interactions|Grade 11|Open (Grade 9 - 12 level)|1285
CHV2O|Civics and Citizenship|Grade 10|Open (Grade 9 - 12 level)|131575
CHW3M|World History to the End of the Fifteenth Century|Grade 11|University/College Preparation (Grade 11 & 12 level)|10895
CHY4C|World History since the Fifteenth Century|Grade 12|College Preparation (Grade 11 & 12 level)|1470
CHY4U|World History since the Fifteenth Century|Grade 12|University Preparation (Grade 11 & 12 level)|10875
CIA4U|Analysing Current Economic Issues|Grade 12|University Preparation (Grade 11 & 12 level)|7825
CIC4E|Making Personal Economic Choices|Grade 12|Workplace Preparation (Grade 11 & 12 level)|155
CIE3M|The Individual and the Economy|Grade 11|University/College Preparation (Grade 11 & 12 level)|2895
CIF4T|Economic Issues|Grade 12|College Delivered (Dual Credits)|35
CLA4T|Canadian Law|Grade 12|College Delivered (Dual Credits)|65
CLC4T|Techniques de défense|Grade 12|College Delivered (Dual Credits)|20
CLD4T|Introduction to Law and Society|Grade 12|College Delivered (Dual Credits)|10
CLE4T|Crime|Grade 12|College Delivered (Dual Credits)|60
CLH4T|Security Fundamentals|Grade 12|College Delivered (Dual Credits)|65
CLJ4T|Criminal and Civil Law|Grade 12|College Delivered (Dual Credits)|25
CLK4T|Law Enforcement Communications|Grade 12|College Delivered (Dual Credits)|20
CLN4C|Legal Studies|Grade 12|College Preparation (Grade 11 & 12 level)|1600
CLN4U|Canadian and International Law|Grade 12|University Preparation (Grade 11 & 12 level)|20735
CLU3E|Understanding Canadian Law in Everyday Life|Grade 11|Workplace Preparation (Grade 11 & 12 level)|885
CLU3M|Understanding Canadian Law|Grade 11|University/College Preparation (Grade 11 & 12 level)|30755
CPC3O|Politics in Action: Making Change|Grade 11|Open (Grade 9 - 12 level)|120
CPD4T|Political Science|Grade 12|College Delivered (Dual Credits)|15
CPW4U|Canadian and World Politics|Grade 12|University Preparation (Grade 11 & 12 level)|3950
DCO3O|Creating Opportunities through Co-op|Grade 11|Open (Grade 9 - 12 level)|14865
EAB3O|Communications for the World of Business and Technology|Grade 11|Open (Grade 9 - 12 level)|20
EAC4C|The Writer's Craft|Grade 12|College Preparation (Grade 11 & 12 level)|<10
EAC4U|The Writer's Craft|Grade 12|University Preparation (Grade 11 & 12 level)|265
EAE1D|English|Grade 9|Academic (Grade 9 & 10 level)|5130
EAE1P|English|Grade 9|Applied (Grade 9 & 10 level)|1355
EAE2D|English|Grade 10|Academic (Grade 9 & 10 level)|4775
EAE2P|English|Grade 10|Applied (Grade 9 & 10 level)|1270
EAE3C|English|Grade 11|College Preparation (Grade 11 & 12 level)|1550
EAE3E|English|Grade 11|Workplace Preparation (Grade 11 & 12 level)|95
EAE3U|English|Grade 11|University Preparation (Grade 11 & 12 level)|3945
EAE4C|English|Grade 12|College Preparation (Grade 11 & 12 level)|1635
EAE4E|English|Grade 12|Workplace Preparation (Grade 11 & 12 level)|20
EAE4U|English|Grade 12|University Preparation (Grade 11 & 12 level)|3350
EAL4U|English Literature|Grade 12|University Preparation (Grade 11 & 12 level)|115
EANAO|Anglais pour débutants 1 (APD1)|Level 1|Open (Grade 9 - 12 level)|190
EANBO|Anglais pour débutants 2 (APD2)|Level 2|Open (Grade 9 - 12 level)|215
EANCO|Anglais pour débutants 3 (APD3)|Level 3|Open (Grade 9 - 12 level)|135
EANDO|Anglais pour débutants 4 (APD4)|Level 4|Open (Grade 9 - 12 level)|55
EAT3M|Canadian Literature|Grade 11|University/College Preparation (Grade 11 & 12 level)|50
EBA4T|Communications I|Grade 12|College Delivered (Dual Credits)|35
EBB4T|Written Communications|Grade 12|College Delivered (Dual Credits)|<10
EBT4O|Business and Technological Communication|Grade 12|Open (Grade 9 - 12 level)|115
ELC4T|Experiences in Language Arts|Grade 12|College Delivered (Dual Credits)|15
ELDAO|English Literacy Development, ELD Level 1|Level 1|Open (Grade 9 - 12 level)|1310
ELDBO|English Literacy Development, ELD Level 2|Level 2|Open (Grade 9 - 12 level)|940
ELDCO|English Literacy Development, ELD Level 3|Level 3|Open (Grade 9 - 12 level)|950
ELDDO|English Literacy Development, ELD Level 4|Level 4|Open (Grade 9 - 12 level)|670
ELDEO|English Literacy Development, ELD Level 5|Level 5|Open (Grade 9 - 12 level)|350
ELS2O|Literacy Skills|Grade 10|Open (Grade 9 - 12 level)|2265
EMS3O|Media Studies|Grade 11|Open (Grade 9 - 12 level)|2780
ENG1D|English|Grade 9|Academic (Grade 9 & 10 level)|108905
ENG1P|English|Grade 9|Applied (Grade 9 & 10 level)|28290
ENG2D|English|Grade 10|Academic (Grade 9 & 10 level)|110280
ENG2P|English|Grade 10|Applied (Grade 9 & 10 level)|32685
ENG3C|English|Grade 11|College Preparation (Grade 11 & 12 level)|32260
ENG3E|English|Grade 11|Workplace Preparation (Grade 11 & 12 level)|4805
ENG3U|English|Grade 11|University Preparation (Grade 11 & 12 level)|84615
ENG4C|English|Grade 12|College Preparation (Grade 11 & 12 level)|48505
ENG4E|English|Grade 12|Workplace Preparation (Grade 11 & 12 level)|3280
ENG4U|English|Grade 12|University Preparation (Grade 11 & 12 level)|83130
EPS3O|Presentation and Speaking Skills|Grade 11|Open (Grade 9 - 12 level)|1270
ESLAO|English as a Second Language, ESL Level 1|Level 1|Open (Grade 9 - 12 level)|2465
ESLBO|English as a Second Language, ESL Level 2|Level 2|Open (Grade 9 - 12 level)|4975
ESLCO|English as a Second Language, ESL Level 3|Level 3|Open (Grade 9 - 12 level)|8115
ESLDO|English as a Second Language, ESL Level 4|Level 4|Open (Grade 9 - 12 level)|9495
ESLEO|English as a Second Language, ESL Level 5|Level 5|Open (Grade 9 - 12 level)|6885
ETC3M|Canadian Literature|Grade 11|University/College Preparation (Grade 11 & 12 level)|110
ETH4T|Social Media and the Citizen Journalist|Grade 12|College Delivered (Dual Credits)|40
ETS4C|Studies in Literature|Grade 12|College Preparation (Grade 11 & 12 level)|125
ETS4U|Studies in Literature|Grade 12|University Preparation (Grade 11 & 12 level)|2665
EWC4C|The Writer's Craft|Grade 12|College Preparation (Grade 11 & 12 level)|580
EWC4U|The Writer's Craft|Grade 12|University Preparation (Grade 11 & 12 level)|7690
EWH4T|Introduction to Essay Writing and Portfolio Building|Grade 12|College Delivered (Dual Credits)|15
FAE4O|Atelier d'écriture|Grade 12|Open (Grade 9 - 12 level)|<10
FCC3O|Compétence fonctionnelle en communication orale, en lecture et en écriture|Grade 11|Open (Grade 9 - 12 level)|<10
FDA4T|French Culture and Language|Grade 12|College Delivered (Dual Credits)|<10
FEF1D|Extended French|Grade 9|Academic (Grade 9 & 10 level)|2785
FEF2D|Extended French|Grade 10|Academic (Grade 9 & 10 level)|2330
FEF3U|Extended French|Grade 11|University Preparation (Grade 11 & 12 level)|2115
FEF4U|Extended French|Grade 12|University Preparation (Grade 11 & 12 level)|2240
FFAAO|Actualisation linguistique en français 1|Level 1|Open (Grade 9 - 12 level)|55
FFABO|Actualisation linguistique en français 2|Level 2|Open (Grade 9 - 12 level)|45
FFACO|Actualisation linguistique en français 3|Level 3|Open (Grade 9 - 12 level)|20
FFADO|Actualisation linguistique en français 4|Level 4|Open (Grade 9 - 12 level)|<10
FFM3O|Français des médias|Grade 11|Open (Grade 9 - 12 level)|<10
FFPAO|Programme d'appui aux nouveaux arrivants 1|Level 1|Open (Grade 9 - 12 level)|120
FFPBO|Programme d'appui aux nouveaux arrivants 2|Level 2|Open (Grade 9 - 12 level)|25
FFPCO|Programme d'appui aux nouveaux arrivants 3|Level 3|Open (Grade 9 - 12 level)|15
FFPDO|Programme d'appui aux nouveaux arrivants 4|Level 4|Open (Grade 9 - 12 level)|<10
FIF1D|French Immersion|Grade 9|Academic (Grade 9 & 10 level)|12500
FIF1P|French Immersion|Grade 9|Applied (Grade 9 & 10 level)|120
FIF2D|French Immersion|Grade 10|Academic (Grade 9 & 10 level)|11455
FIF2P|French Immersion|Grade 10|Applied (Grade 9 & 10 level)|100
FIF3O|French Immersion|Grade 11|Open (Grade 9 - 12 level)|150
FIF3U|French Immersion|Grade 11|University Preparation (Grade 11 & 12 level)|9670
FIF4O|French Immersion|Grade 12|Open (Grade 9 - 12 level)|140
FIF4U|French Immersion|Grade 12|University Preparation (Grade 11 & 12 level)|7405
FLC4M|Littérature du Canada français|Grade 12|University/College Preparation (Grade 11 & 12 level)|<10
FLO4U|Grandes œuvres de la littérature|Grade 12|University Preparation (Grade 11 & 12 level)|95
FRA1D|Français|Grade 9|Academic (Grade 9 & 10 level)|5040
FRA1P|Français|Grade 9|Applied (Grade 9 & 10 level)|1560
FRA2D|Français|Grade 10|Academic (Grade 9 & 10 level)|4740
FRA2P|Français|Grade 10|Applied (Grade 9 & 10 level)|1545
FRA3C|Français|Grade 11|College Preparation (Grade 11 & 12 level)|1905
FRA3E|Français|Grade 11|Workplace Preparation (Grade 11 & 12 level)|365
FRA3U|Français|Grade 11|University Preparation (Grade 11 & 12 level)|4035
FRA4C|Français|Grade 12|College Preparation (Grade 11 & 12 level)|1950
FRA4E|Français|Grade 12|Workplace Preparation (Grade 11 & 12 level)|85
FRA4U|Français|Grade 12|University Preparation (Grade 11 & 12 level)|3520
FSF1D|Core French|Grade 9|Academic (Grade 9 & 10 level)|68840
FSF1O|Core French|Grade 9|Open (Grade 9 - 12 level)|5845
FSF1P|Core French|Grade 9|Applied (Grade 9 & 10 level)|35045
FSF2D|Core French|Grade 10|Academic (Grade 9 & 10 level)|24595
FSF2O|Core French|Grade 10|Open (Grade 9 - 12 level)|145
FSF2P|Core French|Grade 10|Applied (Grade 9 & 10 level)|510
FSF3O|Core French|Grade 11|Open (Grade 9 - 12 level)|180
FSF3U|Core French|Grade 11|University Preparation (Grade 11 & 12 level)|14240
FSF4O|Core French|Grade 12|Open (Grade 9 - 12 level)|65
FSF4U|Core French|Grade 12|University Preparation (Grade 11 & 12 level)|10590
GCA4T|Career Discovery|Grade 12|College Delivered (Dual Credits)|<10
GCB4T|Careers in Policing|Grade 12|College Delivered (Dual Credits)|90
GCC4T|Career and College Success|Grade 12|College Delivered (Dual Credits)|45
GCE4T|Career Employment Preparation|Grade 12|College Delivered (Dual Credits)|60
GCI4T|Exploration en métiers|Grade 12|College Delivered (Dual Credits)|70
GCJ4T|Career and College Exploration|Grade 12|College Delivered (Dual Credits)|30
GLC2O|Career Studies|Grade 10|Open (Grade 9 - 12 level)|146060
GLD2O|Discovering the Workplace|Grade 10|Open (Grade 9 - 12 level)|3580
GLE1O|Learning Strategies 1: Skills for Success in Secondary School|Grade 9|Open (Grade 9 - 12 level)|13485
GLE2O|Learning Strategies 2: Skills for Success in Secondary School|Grade 10|Open (Grade 9 - 12 level)|7605
GLE3O|Advanced Learning Strategies: Skills for Success After Secondary School|Grade 11|Open (Grade 9 - 12 level)|5965
GLE4O|Advanced Learning Strategies: Skills for Success After Secondary School|Grade 12|Open (Grade 9 - 12 level)|3680
GLH4T|College Connection|Grade 12|College Delivered (Dual Credits)|80
GLI4T|Success Strategies|Grade 12|College Delivered (Dual Credits)|105
GLN4O|Navigating the Workplace|Grade 12|Open (Grade 9 - 12 level)|4405
GLS1O|Learning Strategies 1: Skills for Success in Secondary School|Grade 9|Open (Grade 9 - 12 level)|10860
GLS4O|Advanced Learning Strategies: Skills for Success After Secondary School|Grade 12|Open (Grade 9 - 12 level)|4780
GPA4T|Developing Leadership|Grade 12|College Delivered (Dual Credits)|15
GPL4T|Developing Leadership|Grade 12|College Delivered (Dual Credits)|55
GPP3O|Leadership and Peer Support|Grade 11|Open (Grade 9 - 12 level)|14085
GWB4T|Personal and Academic Success Strategies|Grade 12|College Delivered (Dual Credits)|40
GWC4T|Student Success for Higher Learning|Grade 12|College Delivered (Dual Credits)|30
GWL3O|Designing Your Future|Grade 11|Open (Grade 9 - 12 level)|6490
HBB4T|Introduction to Psychology|Grade 12|College Delivered (Dual Credits)|435
HBC4T|Social Psychology|Grade 12|College Delivered (Dual Credits)|155
HBD4T|Developmental Psychology|Grade 12|College Delivered (Dual Credits)|155
HBF4T|Principles of Psychology|Grade 12|College Delivered (Dual Credits)|190
HBG4T|Psychology - Police Foundations|Grade 12|College Delivered (Dual Credits)|<10
HBH4T|Psychology and Group Dynamics|Grade 12|College Delivered (Dual Credits)|55
HBI4T|Forensic Psychology|Grade 12|College Delivered (Dual Credits)|30
HBK4T|Positive Psychology|Grade 12|College Delivered (Dual Credits)|165
HBL4T|Psychology of Games|Grade 12|College Delivered (Dual Credits)|10
HBM4T|Abnormal Psychology|Grade 12|College Delivered (Dual Credits)|<10
HBN4T|Psychology of Learning|Grade 12|College Delivered (Dual Credits)|80
HBR4T|Developmental Psychology for the PSW|Grade 12|College Delivered (Dual Credits)|<10
HBS4T|Search and Rescue|Grade 12|College Delivered (Dual Credits)|20
HBV4T|Métacognition|Grade 12|College Delivered (Dual Credits)|<10
HBW4T|Psychologie du développement de l'enfant|Grade 12|College Delivered (Dual Credits)|<10
HCB4T|Criminal Justice System|Grade 12|College Delivered (Dual Credits)|15
HCC4T|Criminology|Grade 12|College Delivered (Dual Credits)|240
HCF4T|Canadian Criminal Justice Systems|Grade 12|College Delivered (Dual Credits)|245
HCI4T|Youth in Conflict with the Law|Grade 12|College Delivered (Dual Credits)|30
HCP4T|Youth in Conflict with the Law|Grade 12|College Delivered (Dual Credits)|20
HDB4T|Interpersonal Skills and Group Dynamics|Grade 12|College Delivered (Dual Credits)|90
HDC4T|Interpersonal Communication Skills|Grade 12|College Delivered (Dual Credits)|95
HDD4T|Contemporary Social Problems|Grade 12|College Delivered (Dual Credits)|25
HDJ4T|Social Deviance|Grade 12|College Delivered (Dual Credits)|20
HDM4T|International Interactions|Grade 12|College Delivered (Dual Credits)|100
HDP4T|Popular Culture, Film and Society|Grade 12|College Delivered (Dual Credits)|45
HDQ4T|Popular Culture and Social Influence|Grade 12|College Delivered (Dual Credits)|25
HDU4T|Interpersonal and Group Dynamics|Grade 12|College Delivered (Dual Credits)|<10
HDV4T|Introduction au travail social|Grade 12|College Delivered (Dual Credits)|<10
HDX4T|Substance Abuse|Grade 12|College Delivered (Dual Credits)|45
HDY4T|Interpersonal Communications|Grade 12|College Delivered (Dual Credits)|35
HDZ4T|Interpersonal Violence in Canadian Society|Grade 12|College Delivered (Dual Credits)|125
HED4T|Principles of Ethical Reasoning|Grade 12|College Delivered (Dual Credits)|30
HEG4T|Contemporary Ethical Issues|Grade 12|College Delivered (Dual Credits)|20
HFA4C|Nutrition and Health|Grade 12|College Preparation (Grade 11 & 12 level)|3945
HFA4U|Nutrition and Health|Grade 12|University Preparation (Grade 11 & 12 level)|11125
HFB4T|Nutrition:  Making Better Choices|Grade 12|College Delivered (Dual Credits)|50
HFC3E|Food and Culture|Grade 11|Workplace Preparation (Grade 11 & 12 level)|2580
HFC3M|Food and Culture|Grade 11|University/College Preparation (Grade 11 & 12 level)|7275
HFL4E|Food and Healthy Living|Grade 12|Workplace Preparation (Grade 11 & 12 level)|1235
HFN1O|Food and Nutrition|Grade 9|Open (Grade 9 - 12 level)|6330
HFN2O|Food and Nutrition|Grade 10|Open (Grade 9 - 12 level)|23255
HHB4T|Human Sexuality|Grade 12|College Delivered (Dual Credits)|15
HHC4T|Exploring Human Diversity|Grade 12|College Delivered (Dual Credits)|95
HHD3O|Dynamics of Human Relationships|Grade 11|Open (Grade 9 - 12 level)|1765
HHE4T|Understanding Families|Grade 12|College Delivered (Dual Credits)|55
HHF4T|Human Growth and Development|Grade 12|College Delivered (Dual Credits)|20
HHG4M|Human Development Throughout the Lifespan|Grade 12|University/College Preparation (Grade 11 & 12 level)|8515
HHI4T|Principles of Learning|Grade 12|College Delivered (Dual Credits)|65
HHS4C|Families in Canada|Grade 12|College Preparation (Grade 11 & 12 level)|2185
HHS4U|Families in Canada|Grade 12|University Preparation (Grade 11 & 12 level)|11990
HIB4T|Personal Growth and Development|Grade 12|College Delivered (Dual Credits)|125
HIC4T|PSW Practice|Grade 12|College Delivered (Dual Credits)|45
HID4T|Interviewing/Counselling|Grade 12|College Delivered (Dual Credits)|<10
HIF1O|Exploring Family Studies|Grade 9|Open (Grade 9 - 12 level)|8855
HIF2O|Exploring Family Studies|Grade 10|Open (Grade 9 - 12 level)|1970
HIG4T|Behavioural Intervention|Grade 12|College Delivered (Dual Credits)|<10
HIH4T|Critical Thinking and Problem Solving|Grade 12|College Delivered (Dual Credits)|15
HIL4T|Conflict Resolution|Grade 12|College Delivered (Dual Credits)|55
HIP3E|Managing Personal Resources|Grade 11|Workplace Preparation (Grade 11 & 12 level)|<10
HIP4O|Personal Life Management|Grade 12|Open (Grade 9 - 12 level)|8310
HLS3O|Housing and Home Design|Grade 11|Open (Grade 9 - 12 level)|1835
HNB4M|The World of Fashion|Grade 12|University/College Preparation (Grade 11 & 12 level)|2190
HNC3C|Understanding Fashion|Grade 11|College Preparation (Grade 11 & 12 level)|2585
HNL2O|Clothing|Grade 10|Open (Grade 9 - 12 level)|930
HPC3O|Raising Healthy Children|Grade 11|Open (Grade 9 - 12 level)|9710
HPD4C|Working with School-Age Children and Adolescents|Grade 12|College Preparation (Grade 11 & 12 level)|1395
HPD4E|Parenting and Human Development|Grade 12|Workplace Preparation (Grade 11 & 12 level)|<10
HPE4T|Santé et sécurité de l'enfant|Grade 12|College Delivered (Dual Credits)|<10
HPW3C|Working with Infants and Young Children|Grade 11|College Preparation (Grade 11 & 12 level)|4130
HRA4T|Paths of Faith|Grade 12|College Delivered (Dual Credits)|<10
HRE1O|Religious Education|Grade 9|Open (Grade 9 - 12 level)|47830
HRE2O|Religious Education|Grade 10|Open (Grade 9 - 12 level)|44865
HRE3M|Religious Education|Grade 11|University/College Preparation (Grade 11 & 12 level)|935
HRE3O|Religious Education|Grade 11|Open (Grade 9 - 12 level)|2125
HRE4M|Religious Education|Grade 12|University/College Preparation (Grade 11 & 12 level)|23305
HRE4O|Religious Education|Grade 12|Open (Grade 9 - 12 level)|12180
HRF3O|World Religions and Belief Traditions in Daily Life|Grade 11|Open (Grade 9 - 12 level)|16640
HRT3M|World Religions and Belief Traditions: Perspectives, Issues, and Challenges|Grade 11|University/College Preparation (Grade 11 & 12 level)|27010
HSB4U|Challenge and Change in Society|Grade 12|University Preparation (Grade 11 & 12 level)|18300
HSC4M|World Cultures|Grade 12|University/College Preparation (Grade 11 & 12 level)|1825
HSD4T|Sociology and Canadian Society|Grade 12|College Delivered (Dual Credits)|<10
HSE3E|Equity, Diversity, and Social Justice|Grade 11|Workplace Preparation (Grade 11 & 12 level)|505
HSE4M|Equity and Social Justice: From Theory to Practice|Grade 12|University/College Preparation (Grade 11 & 12 level)|5420
HSF4T|Sociology in Canadian Society|Grade 12|College Delivered (Dual Credits)|55
HSG3M|Gender Studies|Grade 11|University/College Preparation (Grade 11 & 12 level)|470
HSH4T|Introduction to Sociology|Grade 12|College Delivered (Dual Credits)|75
HSJ4T|Perspectives on World Issues|Grade 12|College Delivered (Dual Credits)|25
HSL4T|Sociology for Social Service Workers|Grade 12|College Delivered (Dual Credits)|30
HSP3C|Introduction to Anthropology, Psychology, and Sociology|Grade 11|College Preparation (Grade 11 & 12 level)|7420
HSP3M|Introduction to Anthropology, Psychology, and Sociology|Grade 11|University/College Preparation (Grade 11 & 12 level)|<10
HSP3U|Introduction to Anthropology, Psychology, and Sociology|Grade 11|University Preparation (Grade 11 & 12 level)|37650
HSS4T|Sociology|Grade 12|College Delivered (Dual Credits)|20
HZB3M|Philosophy: The Big Questions|Grade 11|University/College Preparation (Grade 11 & 12 level)|3105
HZT4U|Philosophy: Questions and Theories|Grade 12|University Preparation (Grade 11 & 12 level)|15725
IBD4T|Introduction to Web Development|Grade 12|College Delivered (Dual Credits)|10
IBJ4T|Architecture d'un système d'exploitation Linux|Grade 12|College Delivered (Dual Credits)|20
IBK4T|Computer Applications|Grade 12|College Delivered (Dual Credits)|15
IBL4T|Introduction to Programming|Grade 12|College Delivered (Dual Credits)|40
IBP4T|Graphics Theory and Application|Grade 12|College Delivered (Dual Credits)|25
IBR4T|Software Applications|Grade 12|College Delivered (Dual Credits)|<10
IBS4T|Web Page Design|Grade 12|College Delivered (Dual Credits)|25
IBU4T|Introduction to Game Program/Design|Grade 12|College Delivered (Dual Credits)|<10
ICS2O|Introduction to Computer Studies|Grade 10|Open (Grade 9 - 12 level)|17985
ICS3C|Introduction to Computer Programming|Grade 11|College Preparation (Grade 11 & 12 level)|2905
ICS3U|Introduction to Computer Science|Grade 11|University Preparation (Grade 11 & 12 level)|20160
ICS4C|Computer Programming|Grade 12|College Preparation (Grade 11 & 12 level)|580
ICS4U|Computer Science|Grade 12|University Preparation (Grade 11 & 12 level)|9770
IDC3O|Interdisciplinary Studies|Grade 11|Open (Grade 9 - 12 level)|6890
IDC4O|Interdisciplinary Studies|Grade 12|Open (Grade 9 - 12 level)|2280
IDC4U|Interdisciplinary Studies|Grade 12|University Preparation (Grade 11 & 12 level)|16375
IDP3O|Interdisciplinary Studies|Grade 11|Open (Grade 9 - 12 level)|425
IDP4O|Interdisciplinary Studies|Grade 12|Open (Grade 9 - 12 level)|125
IDP4U|Interdisciplinary Studies|Grade 12|University Preparation (Grade 11 & 12 level)|820
JAB4T|Lights, Camera, Action!|Grade 12|College Delivered (Dual Credits)|10
JAL4T|Film Studies|Grade 12|College Delivered (Dual Credits)|60
JBC4T|College Seminar|Grade 12|College Delivered (Dual Credits)|40
JBD4T|College Success|Grade 12|College Delivered (Dual Credits)|50
JDC4T|Stress Management|Grade 12|College Delivered (Dual Credits)|<10
JDG4T|Sport in Society|Grade 12|College Delivered (Dual Credits)|<10
JEB4T|Making the Grade|Grade 12|College Delivered (Dual Credits)|85
JEE4T|Professional Effectiveness|Grade 12|College Delivered (Dual Credits)|70
JEH4T|Speaking with Confidence|Grade 12|College Delivered (Dual Credits)|15
JEK4T|Improv|Grade 12|College Delivered (Dual Credits)|<10
JEL4T|Roots to Success|Grade 12|College Delivered (Dual Credits)|15
JEM4T|Success Strategies for College|Grade 12|College Delivered (Dual Credits)|<10
JFA4T|Developmental Psychology – Arts and Science/Social Service Worker Section|Grade 12|College Delivered (Dual Credits)|35
JFE4T|Current Events|Grade 12|College Delivered (Dual Credits)|<10
JFF4T|Issues in Diversity|Grade 12|College Delivered (Dual Credits)|30
JFG4T|Visual Gestural Communication|Grade 12|College Delivered (Dual Credits)|20
JGA4T|Sociology of Food|Grade 12|College Delivered (Dual Credits)|10
JGB4T|Technological culture|Grade 12|College Delivered (Dual Credits)|160
JTL4T|Welding|Grade 12|College Delivered (Dual Credits)|15
JTN4T|Electrical Construction|Grade 12|College Delivered (Dual Credits)|15
JTS4T|Construction|Grade 12|College Delivered (Dual Credits)|<10
JTT4T|Transportation Technology|Grade 12|College Delivered (Dual Credits)|20
JTU4T|Baking and Culinary|Grade 12|College Delivered (Dual Credits)|20
JTV4T|Préparations culinaires, la santé et l'espagnol|Grade 12|College Delivered (Dual Credits)|<10
JTY4T|Firefighting Operations|Grade 12|College Delivered (Dual Credits)|<10
KALAN|Creative Arts for Enjoyment and Expression|Level 1|Special Education Non-credit Course (all levels)|1475
KALBN|Creative Arts for Enjoyment and Expression|Level 2|Special Education Non-credit Course (all levels)|905
KALCN|Creative Arts for Enjoyment and Expression|Level 3|Special Education Non-credit Course (all levels)|645
KALDN|Creative Arts for Enjoyment and Expression|Level 4|Special Education Non-credit Course (all levels)|585
KALEN|Creative Arts for Enjoyment and Expression|Level 5|Special Education Non-credit Course (all levels)|330
KALFN|Creative Arts for Enjoyment and Expression|Level 6|Special Education Non-credit Course (all levels)|340
KALGN|Creative Arts for Enjoyment and Expression|Level 7|Special Education Non-credit Course (all levels)|270
KALHN|Creative Arts for Enjoyment and Expression|Level 8|Special Education Non-credit Course (all levels)|55
