Course Code|Course Description|Grade|Pathway or Destination|Enrolment
ADA1O|Drama|Grade 9|Open (Grade 9 - 12 level)|34237
ADA2O|Drama|Grade 10|Open (Grade 9 - 12 level)|26094
ADA3M|Drama|Grade 11|University/College Preparation (Grade 11 & 12 level)|11043
ADA3O|Drama|Grade 11|Open (Grade 9 - 12 level)|2033
ADA4E|Drama|Grade 12|Workplace Preparation (Grade 11 & 12 level)|209
ADA4M|Drama|Grade 12|University/College Preparation (Grade 11 & 12 level)|7290
ADA4O|Drama|Grade 12|Open (Grade 9 - 12 level)|<10
ADB1O|Drama - Musical Theatre|Grade 9|Open (Grade 9 - 12 level)|227
ADB2O|Drama - Musical Theatre|Grade 10|Open (Grade 9 - 12 level)|220
ADB3M|Drama - Musical Theatre|Grade 11|University/College Preparation (Grade 11 & 12 level)|657
ADB3O|Drama - Musical Theatre|Grade 11|Open (Grade 9 - 12 level)|112
ADB4M|Drama - Musical Theatre|Grade 12|University/College Preparation (Grade 11 & 12 level)|600
ADC1O|Drama in the Community|Grade 9|Open (Grade 9 - 12 level)|151
ADC2O|Drama in the Community|Grade 10|Open (Grade 9 - 12 level)|153
ADC3M|Drama in the Community|Grade 11|University/College Preparation (Grade 11 & 12 level)|140
ADC3O|Drama in the Community|Grade 11|Open (Grade 9 - 12 level)|117
ADC4M|Drama in the Community|Grade 12|University/College Preparation (Grade 11 & 12 level)|290
ADD1O|Drama - Production|Grade 9|Open (Grade 9 - 12 level)|652
ADD2O|Drama - Production|Grade 10|Open (Grade 9 - 12 level)|754
ADD3M|Drama - Production|Grade 11|University/College Preparation (Grade 11 & 12 level)|1082
ADD3O|Drama - Production|Grade 11|Open (Grade 9 - 12 level)|244
ADD4M|Drama - Production|Grade 12|University/College Preparation (Grade 11 & 12 level)|1121
ADF3M|Director's Craft|Grade 11|University/College Preparation (Grade 11 & 12 level)|56
ADF4M|Director's Craft|Grade 12|University/College Preparation (Grade 11 & 12 level)|226
ADG3M|Drama - Acting/Improvisation|Grade 11|University/College Preparation (Grade 11 & 12 level)|272
ADG3O|Drama - Acting/Improvisation|Grade 11|Open (Grade 9 - 12 level)|136
ADG4M|Drama - Acting/Improvisation|Grade 12|University/College Preparation (Grade 11 & 12 level)|155
ADH4T|Performing Arts Career Studies|Grade 12|College Delivered (Dual Credits)|14
ADJ4T|Acting for Film and Television|Grade 12|College Delivered (Dual Credits)|<10
ADP3M|Drama - Playwriting/Theatre Development|Grade 11|University/College Preparation (Grade 11 & 12 level)|88
ADP4M|Drama - Playwriting/Theatre Development|Grade 12|University/College Preparation (Grade 11 & 12 level)|48
ADT3M|Drama - Canadian Theatre|Grade 11|University/College Preparation (Grade 11 & 12 level)|18
ADT4M|Drama - Canadian Theatre|Grade 12|University/College Preparation (Grade 11 & 12 level)|26
ADV1O|Drama - Film/Video|Grade 9|Open (Grade 9 - 12 level)|101
ADV2O|Drama - Film/Video|Grade 10|Open (Grade 9 - 12 level)|201
ADV3M|Drama - Film/Video|Grade 11|University/College Preparation (Grade 11 & 12 level)|529
ADV3O|Drama - Film/Video|Grade 11|Open (Grade 9 - 12 level)|96
ADV4M|Drama - Film/Video|Grade 12|University/College Preparation (Grade 11 & 12 level)|356
AEA3O|Exploring and Creating in the Arts|Grade 11|Open (Grade 9 - 12 level)|240
AEA4O|Exploring and Creating in the Arts|Grade 12|Open (Grade 9 - 12 level)|1456
AEB4T|Exploring Art and Design|Grade 12|College Delivered (Dual Credits)|26
AED4T|Art and Design Portfolio Development|Grade 12|College Delivered (Dual Credits)|31
AEF4T|Design|Grade 12|College Delivered (Dual Credits)|16
AEG4T|Elements, Principles and History of Design|Grade 12|College Delivered (Dual Credits)|<10
AEH4T|Elements of Décor|Grade 12|College Delivered (Dual Credits)|26
AEI4T|Colour in Decoration|Grade 12|College Delivered (Dual Credits)|12
AEL4T|Basic  Design|Grade 12|College Delivered (Dual Credits)|14
AEM4T|Composition and Creativity|Grade 12|College Delivered (Dual Credits)|20
AFA4T|Illustration|Grade 12|College Delivered (Dual Credits)|30
AFB4T|Painting and Drawing|Grade 12|College Delivered (Dual Credits)|16
AFD4T|Drawing|Grade 12|College Delivered (Dual Credits)|30
AFE4T|Basic Digital Photography|Grade 12|College Delivered (Dual Credits)|17
AFG4T|2D Digital Art|Grade 12|College Delivered (Dual Credits)|36
AFI4T|Digital Photography and Image Editing|Grade 12|College Delivered (Dual Credits)|78
AFJ4T|Digital Art and Design|Grade 12|College Delivered (Dual Credits)|45
AFK4T|Digital Photography Techniques|Grade 12|College Delivered (Dual Credits)|124
AFL4T|Introduction à la photographie|Grade 12|College Delivered (Dual Credits)|14
AFR4T|Modelling and Animation|Grade 12|College Delivered (Dual Credits)|18
AHA4T|History of Popular Music|Grade 12|College Delivered (Dual Credits)|<10
AHB4T|Musical Theatre Production|Grade 12|College Delivered (Dual Credits)|11
AHE4T|Music and Society|Grade 12|College Delivered (Dual Credits)|35
AHF4T|Good Vibrations: The Evolution of Popular Music|Grade 12|College Delivered (Dual Credits)|61
AHG4T|Canadian Music Industry|Grade 12|College Delivered (Dual Credits)|<10
AHI4T|Art History and Appreciation|Grade 12|College Delivered (Dual Credits)|<10
AHK4T|History of Popular Music II|Grade 12|College Delivered (Dual Credits)|17
AHL4T|History of Rock and Roll|Grade 12|College Delivered (Dual Credits)|11
ALC1O|Integrated Arts|Grade 9|Open (Grade 9 - 12 level)|3925
ALC2O|Integrated Arts|Grade 10|Open (Grade 9 - 12 level)|361
AMB1O|Instrumental Music - Brass|Grade 9|Open (Grade 9 - 12 level)|80
AMB2O|Instrumental Music - Brass|Grade 10|Open (Grade 9 - 12 level)|29
AMB3M|Instrumental Music - Brass|Grade 11|University/College Preparation (Grade 11 & 12 level)|39
AMB3O|Instrumental Music - Brass|Grade 11|Open (Grade 9 - 12 level)|65
AMB4M|Instrumental Music - Brass|Grade 12|University/College Preparation (Grade 11 & 12 level)|40
AMC1O|Music for Creating|Grade 9|Open (Grade 9 - 12 level)|165
AMC2O|Music for Creating|Grade 10|Open (Grade 9 - 12 level)|467
AMC3M|Music for Creating|Grade 11|University/College Preparation (Grade 11 & 12 level)|277
AMC3O|Music for Creating|Grade 11|Open (Grade 9 - 12 level)|126
AMC4M|Music for Creating|Grade 12|University/College Preparation (Grade 11 & 12 level)|305
AMD1O|Electronic Music|Grade 9|Open (Grade 9 - 12 level)|10
AMD2O|Electronic Music|Grade 10|Open (Grade 9 - 12 level)|20
AMD3M|Electronic Music|Grade 11|University/College Preparation (Grade 11 & 12 level)|81
AMD3O|Electronic Music|Grade 11|Open (Grade 9 - 12 level)|54
AMD4M|Electronic Music|Grade 12|University/College Preparation (Grade 11 & 12 level)|53
AME1O|Small Ensemble|Grade 9|Open (Grade 9 - 12 level)|133
AME2O|Small Ensemble|Grade 10|Open (Grade 9 - 12 level)|310
AME3M|Small Ensemble|Grade 11|University/College Preparation (Grade 11 & 12 level)|234
AME3O|Small Ensemble|Grade 11|Open (Grade 9 - 12 level)|98
AME4M|Small Ensemble|Grade 12|University/College Preparation (Grade 11 & 12 level)|236
AMG1O|Guitar Music|Grade 9|Open (Grade 9 - 12 level)|1784
AMG2O|Guitar Music|Grade 10|Open (Grade 9 - 12 level)|7667
AMG3M|Guitar Music|Grade 11|University/College Preparation (Grade 11 & 12 level)|1533
AMG3O|Guitar Music|Grade 11|Open (Grade 9 - 12 level)|2677
AMG4M|Guitar Music|Grade 12|University/College Preparation (Grade 11 & 12 level)|1394
AMH1O|Stage-Band Music|Grade 9|Open (Grade 9 - 12 level)|84
AMH2O|Stage-Band Music|Grade 10|Open (Grade 9 - 12 level)|268
AMH3M|Stage-Band Music|Grade 11|University/College Preparation (Grade 11 & 12 level)|412
AMH3O|Stage-Band Music|Grade 11|Open (Grade 9 - 12 level)|62
AMH4M|Stage-Band Music|Grade 12|University/College Preparation (Grade 11 & 12 level)|448
AMI1O|Instrumental Music - Band|Grade 9|Open (Grade 9 - 12 level)|12494
AMI2O|Instrumental Music - Band|Grade 10|Open (Grade 9 - 12 level)|6764
AMI3M|Instrumental Music - Band|Grade 11|University/College Preparation (Grade 11 & 12 level)|4103
AMI3O|Instrumental Music - Band|Grade 11|Open (Grade 9 - 12 level)|89
AMI4M|Instrumental Music - Band|Grade 12|University/College Preparation (Grade 11 & 12 level)|3048
AMJ1O|Vocal Jazz|Grade 9|Open (Grade 9 - 12 level)|19
AMJ2O|Vocal Jazz|Grade 10|Open (Grade 9 - 12 level)|93
AMJ3M|Vocal Jazz|Grade 11|University/College Preparation (Grade 11 & 12 level)|111
AMJ3O|Vocal Jazz|Grade 11|Open (Grade 9 - 12 level)|28
AMJ4M|Vocal Jazz|Grade 12|University/College Preparation (Grade 11 & 12 level)|145
AMK1O|Keyboard Music|Grade 9|Open (Grade 9 - 12 level)|646
AMK2O|Keyboard Music|Grade 10|Open (Grade 9 - 12 level)|1560
AMK3M|Keyboard Music|Grade 11|University/College Preparation (Grade 11 & 12 level)|537
AMK3O|Keyboard Music|Grade 11|Open (Grade 9 - 12 level)|221
AMK4M|Keyboard Music|Grade 12|University/College Preparation (Grade 11 & 12 level)|343
AMM1O|Music and Computers|Grade 9|Open (Grade 9 - 12 level)|123
AMM2O|Music and Computers|Grade 10|Open (Grade 9 - 12 level)|519
AMM3M|Music and Computers|Grade 11|University/College Preparation (Grade 11 & 12 level)|439
AMM3O|Music and Computers|Grade 11|Open (Grade 9 - 12 level)|214
AMM4M|Music and Computers|Grade 12|University/College Preparation (Grade 11 & 12 level)|198
AMO1O|Instrumental Music - Orchestra|Grade 9|Open (Grade 9 - 12 level)|291
AMO2O|Instrumental Music - Orchestra|Grade 10|Open (Grade 9 - 12 level)|134
AMO3M|Instrumental Music - Orchestra|Grade 11|University/College Preparation (Grade 11 & 12 level)|234
AMO3O|Instrumental Music - Orchestra|Grade 11|Open (Grade 9 - 12 level)|<10
AMO4M|Instrumental Music - Orchestra|Grade 12|University/College Preparation (Grade 11 & 12 level)|190
AMP1O|Instrumental Music - Percussion|Grade 9|Open (Grade 9 - 12 level)|164
AMP2O|Instrumental Music - Percussion|Grade 10|Open (Grade 9 - 12 level)|324
AMP3M|Instrumental Music - Percussion|Grade 11|University/College Preparation (Grade 11 & 12 level)|44
AMP3O|Instrumental Music - Percussion|Grade 11|Open (Grade 9 - 12 level)|97
AMP4M|Instrumental Music - Percussion|Grade 12|University/College Preparation (Grade 11 & 12 level)|45
AMQ1O|Music - Steel Drum|Grade 9|Open (Grade 9 - 12 level)|228
AMQ2O|Music - Steel Drum|Grade 10|Open (Grade 9 - 12 level)|226
AMQ3M|Music - Steel Drum|Grade 11|University/College Preparation (Grade 11 & 12 level)|89
AMQ3O|Music - Steel Drum|Grade 11|Open (Grade 9 - 12 level)|22
AMQ4M|Music - Steel Drum|Grade 12|University/College Preparation (Grade 11 & 12 level)|45
AMR1O|Repertoire|Grade 9|Open (Grade 9 - 12 level)|3627
AMR2O|Repertoire|Grade 10|Open (Grade 9 - 12 level)|3427
AMR3M|Repertoire|Grade 11|University/College Preparation (Grade 11 & 12 level)|2587
AMR3O|Repertoire|Grade 11|Open (Grade 9 - 12 level)|743
AMR4M|Repertoire|Grade 12|University/College Preparation (Grade 11 & 12 level)|2329
AMS1O|Instrumental Music - Strings|Grade 9|Open (Grade 9 - 12 level)|1805
AMS2O|Instrumental Music - Strings|Grade 10|Open (Grade 9 - 12 level)|1244
AMS3M|Instrumental Music - Strings|Grade 11|University/College Preparation (Grade 11 & 12 level)|816
AMS3O|Instrumental Music - Strings|Grade 11|Open (Grade 9 - 12 level)|35
AMS4M|Instrumental Music - Strings|Grade 12|University/College Preparation (Grade 11 & 12 level)|643
AMT1O|Music Theatre|Grade 9|Open (Grade 9 - 12 level)|92
AMT2O|Music Theatre|Grade 10|Open (Grade 9 - 12 level)|228
AMT3M|Music Theatre|Grade 11|University/College Preparation (Grade 11 & 12 level)|707
AMT3O|Music Theatre|Grade 11|Open (Grade 9 - 12 level)|162
AMT4M|Music Theatre|Grade 12|University/College Preparation (Grade 11 & 12 level)|648
AMU1O|Music|Grade 9|Open (Grade 9 - 12 level)|14176
AMU2O|Music|Grade 10|Open (Grade 9 - 12 level)|6966
AMU3M|Music|Grade 11|University/College Preparation (Grade 11 & 12 level)|3970
AMU3O|Music|Grade 11|Open (Grade 9 - 12 level)|509
AMU4E|Music|Grade 12|Workplace Preparation (Grade 11 & 12 level)|87
AMU4M|Music|Grade 12|University/College Preparation (Grade 11 & 12 level)|2902
AMV1O|Music - Vocal/Choral|Grade 9|Open (Grade 9 - 12 level)|4134
AMV2O|Music - Vocal/Choral|Grade 10|Open (Grade 9 - 12 level)|4281
AMV3M|Music - Vocal/Choral|Grade 11|University/College Preparation (Grade 11 & 12 level)|2582
AMV3O|Music - Vocal/Choral|Grade 11|Open (Grade 9 - 12 level)|637
AMV4M|Music - Vocal/Choral|Grade 12|University/College Preparation (Grade 11 & 12 level)|2274
AMW1O|Music - Woodwinds|Grade 9|Open (Grade 9 - 12 level)|124
AMW2O|Music - Woodwinds|Grade 10|Open (Grade 9 - 12 level)|65
AMW3M|Music - Woodwinds|Grade 11|University/College Preparation (Grade 11 & 12 level)|79
AMW3O|Music - Woodwinds|Grade 11|Open (Grade 9 - 12 level)|<10
AMW4M|Music - Woodwinds|Grade 12|University/College Preparation (Grade 11 & 12 level)|73
AMX3M|Music - External (Conservatory)|Grade 11|University/College Preparation (Grade 11 & 12 level)|236
AMX4M|Music - External (Conservatory)|Grade 12|University/College Preparation (Grade 11 & 12 level)|404
ASA4T|Media and the Arts|Grade 12|College Delivered (Dual Credits)|<10
ASM2O|Media Arts|Grade 10|Open (Grade 9 - 12 level)|9334
ASM3M|Media Arts|Grade 11|University/College Preparation (Grade 11 & 12 level)|3272
ASM3O|Media Arts|Grade 11|Open (Grade 9 - 12 level)|3120
ASM4E|Media Arts|Grade 12|Workplace Preparation (Grade 11 & 12 level)|93
ASM4M|Media Arts|Grade 12|University/College Preparation (Grade 11 & 12 level)|2211
ASM4O|Media Arts|Grade 12|Open (Grade 9 - 12 level)|<10
ATA4T|Basic Jazz|Grade 12|College Delivered (Dual Credits)|<10
ATB1O|Dance - Ballet|Grade 9|Open (Grade 9 - 12 level)|268
ATB2O|Dance - Ballet|Grade 10|Open (Grade 9 - 12 level)|281
ATB3M|Dance - Ballet|Grade 11|University/College Preparation (Grade 11 & 12 level)|269
ATB3O|Dance - Ballet|Grade 11|Open (Grade 9 - 12 level)|<10
ATB4M|Dance - Ballet|Grade 12|University/College Preparation (Grade 11 & 12 level)|161
ATC1O|Dance|Grade 9|Open (Grade 9 - 12 level)|3267
ATC2O|Dance|Grade 10|Open (Grade 9 - 12 level)|5264
ATC3M|Dance|Grade 11|University/College Preparation (Grade 11 & 12 level)|2436
ATC3O|Dance|Grade 11|Open (Grade 9 - 12 level)|722
ATC4E|Dance|Grade 12|Workplace Preparation (Grade 11 & 12 level)|31
ATC4M|Dance|Grade 12|University/College Preparation (Grade 11 & 12 level)|1760
ATD1O|Dance - Composition|Grade 9|Open (Grade 9 - 12 level)|<10
ATD2O|Dance - Composition|Grade 10|Open (Grade 9 - 12 level)|<10
ATD3M|Dance - Composition|Grade 11|University/College Preparation (Grade 11 & 12 level)|45
ATD4M|Dance - Composition|Grade 12|University/College Preparation (Grade 11 & 12 level)|202
ATF2O|Dance - African|Grade 10|Open (Grade 9 - 12 level)|<10
ATF3M|Dance - African|Grade 11|University/College Preparation (Grade 11 & 12 level)|11
ATF4M|Dance - African|Grade 12|University/College Preparation (Grade 11 & 12 level)|<10
ATG3O|Dance - English/Irish/Scottish|Grade 11|Open (Grade 9 - 12 level)|<10
ATH4M|Dance - History Development|Grade 12|University/College Preparation (Grade 11 & 12 level)|<10
ATJ1O|Dance - Jazz|Grade 9|Open (Grade 9 - 12 level)|10
ATJ2O|Dance - Jazz|Grade 10|Open (Grade 9 - 12 level)|121
ATJ3M|Dance - Jazz|Grade 11|University/College Preparation (Grade 11 & 12 level)|58
ATJ4M|Dance - Jazz|Grade 12|University/College Preparation (Grade 11 & 12 level)|14
ATL1O|Dance - Central and South American|Grade 9|Open (Grade 9 - 12 level)|<10
ATL3M|Dance - Central and South American|Grade 11|University/College Preparation (Grade 11 & 12 level)|31
ATM1O|Dance - Modern|Grade 9|Open (Grade 9 - 12 level)|249
ATM2O|Dance - Modern|Grade 10|Open (Grade 9 - 12 level)|249
ATM3M|Dance - Modern|Grade 11|University/College Preparation (Grade 11 & 12 level)|228
ATM4M|Dance - Modern|Grade 12|University/College Preparation (Grade 11 & 12 level)|201
ATO2O|Dance - Pacific Rim/Asian|Grade 10|Open (Grade 9 - 12 level)|14
ATO3M|Dance - Pacific Rim/Asian|Grade 11|University/College Preparation (Grade 11 & 12 level)|12
ATO3O|Dance - Pacific Rim/Asian|Grade 11|Open (Grade 9 - 12 level)|<10
ATO4M|Dance - Pacific Rim/Asian|Grade 12|University/College Preparation (Grade 11 & 12 level)|11
ATP1O|Dance - Performance Practice|Grade 9|Open (Grade 9 - 12 level)|199
ATP2O|Dance - Performance Practice|Grade 10|Open (Grade 9 - 12 level)|233
ATP3M|Dance - Performance Practice|Grade 11|University/College Preparation (Grade 11 & 12 level)|242
ATP3O|Dance - Performance Practice|Grade 11|Open (Grade 9 - 12 level)|<10
ATP4M|Dance - Performance Practice|Grade 12|University/College Preparation (Grade 11 & 12 level)|252
ATR3M|Dance-Hip Hop and Urban|Grade 11|University/College Preparation (Grade 11 & 12 level)|11
ATS2O|Dance-Social Dance (Ballroom, Swing, Traditional Form)|Grade 10|Open (Grade 9 - 12 level)|20
ATS4M|Dance-Social Dance (Ballroom,Swing, Traditional Forms)|Grade 12|University/College Preparation (Grade 11 & 12 level)|<10
ATU2O|Dance - Music Theatre|Grade 10|Open (Grade 9 - 12 level)|13
ATU3M|Dance - Music Theatre|Grade 11|University/College Preparation (Grade 11 & 12 level)|54
ATU3O|Dance - Music Theatre|Grade 11|Open (Grade 9 - 12 level)|12
ATU4M|Dance - Music Theatre|Grade 12|University/College Preparation (Grade 11 & 12 level)|70
ATV4T|Ballet|Grade 12|College Delivered (Dual Credits)|<10
ATY4T|Movement and Dance|Grade 12|College Delivered (Dual Credits)|<10
ATZ3O|Dance-World Cultures|Grade 11|Open (Grade 9 - 12 level)|12
AVA4T|Ideas and Imagery|Grade 12|College Delivered (Dual Credits)|20
AVD4T|Fashion Design|Grade 12|College Delivered (Dual Credits)|36
AVI1O|Visual Arts|Grade 9|Open (Grade 9 - 12 level)|50039
AVI2O|Visual Arts|Grade 10|Open (Grade 9 - 12 level)|32241
AVI3M|Visual Arts|Grade 11|University/College Preparation (Grade 11 & 12 level)|17975
AVI3O|Visual Arts|Grade 11|Open (Grade 9 - 12 level)|4906
AVI4E|Visual Arts|Grade 12|Workplace Preparation (Grade 11 & 12 level)|550
AVI4M|Visual Arts|Grade 12|University/College Preparation (Grade 11 & 12 level)|11906
AWA1O|Visual Arts - Crafts|Grade 9|Open (Grade 9 - 12 level)|420
AWA2O|Visual Arts - Crafts|Grade 10|Open (Grade 9 - 12 level)|2535
AWA3M|Visual Arts - Crafts|Grade 11|University/College Preparation (Grade 11 & 12 level)|98
AWA3O|Visual Arts - Crafts|Grade 11|Open (Grade 9 - 12 level)|1750
AWA4M|Visual Arts - Crafts|Grade 12|University/College Preparation (Grade 11 & 12 level)|342
AWC2O|Visual Arts - Ceramics|Grade 10|Open (Grade 9 - 12 level)|597
AWC3M|Visual Arts - Ceramics|Grade 11|University/College Preparation (Grade 11 & 12 level)|418
AWC3O|Visual Arts - Ceramics|Grade 11|Open (Grade 9 - 12 level)|570
AWC4M|Visual Arts - Ceramics|Grade 12|University/College Preparation (Grade 11 & 12 level)|363
AWD1O|Visual Arts - Visual Design|Grade 9|Open (Grade 9 - 12 level)|314
AWD2O|Visual Arts - Visual Design|Grade 10|Open (Grade 9 - 12 level)|633
AWD3M|Visual Arts - Visual Design|Grade 11|University/College Preparation (Grade 11 & 12 level)|1148
AWD3O|Visual Arts - Visual Design|Grade 11|Open (Grade 9 - 12 level)|321
AWD4M|Visual Arts - Visual Design|Grade 12|University/College Preparation (Grade 11 & 12 level)|1328
AWE2O|Visual Arts - Information/Consumer Design|Grade 10|Open (Grade 9 - 12 level)|87
AWE3M|Visual Arts - Information/Consumer Design|Grade 11|University/College Preparation (Grade 11 & 12 level)|358
AWE3O|Visual Arts - Information/Consumer Design|Grade 11|Open (Grade 9 - 12 level)|210
AWE4M|Visual Arts - Information/Consumer Design|Grade 12|University/College Preparation (Grade 11 & 12 level)|504
AWF2O|Visual Arts - Industrial Design|Grade 10|Open (Grade 9 - 12 level)|78
AWF3M|Visual Arts - Industrial Design|Grade 11|University/College Preparation (Grade 11 & 12 level)|27
AWF3O|Visual Arts - Industrial Design|Grade 11|Open (Grade 9 - 12 level)|22
AWF4M|Visual Arts - Industrial Design|Grade 12|University/College Preparation (Grade 11 & 12 level)|57
AWG3M|Visual Arts - Environmental Design|Grade 11|University/College Preparation (Grade 11 & 12 level)|14
AWG3O|Visual Arts - Environmental Design|Grade 11|Open (Grade 9 - 12 level)|17
AWG4M|Visual Arts - Environmental Design|Grade 12|University/College Preparation (Grade 11 & 12 level)|<10
AWH2O|Visual Arts - Interior Design|Grade 10|Open (Grade 9 - 12 level)|18
AWH3M|Visual Arts - Interior Design|Grade 11|University/College Preparation (Grade 11 & 12 level)|87
AWH3O|Visual Arts - Interior Design|Grade 11|Open (Grade 9 - 12 level)|100
AWH4M|Visual Arts - Interior Design|Grade 12|University/College Preparation (Grade 11 & 12 level)|107
AWI1O|Visual Arts - Fashion and Textile Design|Grade 9|Open (Grade 9 - 12 level)|38
AWI2O|Visual Arts - Fashion and Textile Design|Grade 10|Open (Grade 9 - 12 level)|290
AWI3M|Visual Arts - Fashion and Textile Design|Grade 11|University/College Preparation (Grade 11 & 12 level)|233
AWI3O|Visual Arts - Fashion and Textile Design|Grade 11|Open (Grade 9 - 12 level)|163
AWI4M|Visual Arts - Fashion and Textile Design|Grade 12|University/College Preparation (Grade 11 & 12 level)|105
AWJ2O|Visual Arts - Stage Design|Grade 10|Open (Grade 9 - 12 level)|13
AWJ3M|Visual Arts - Stage Design|Grade 11|University/College Preparation (Grade 11 & 12 level)|69
AWJ3O|Visual Arts - Stage Design|Grade 11|Open (Grade 9 - 12 level)|50
AWJ4M|Visual Arts - Stage Design|Grade 12|University/College Preparation (Grade 11 & 12 level)|48
AWK1O|Visual Arts - Illustration|Grade 9|Open (Grade 9 - 12 level)|24
AWK2O|Visual Arts - Illustration|Grade 10|Open (Grade 9 - 12 level)|127
AWK3M|Visual Arts - Illustration|Grade 11|University/College Preparation (Grade 11 & 12 level)|124
AWK3O|Visual Arts - Illustration|Grade 11|Open (Grade 9 - 12 level)|80
AWK4M|Visual Arts - Illustration|Grade 12|University/College Preparation (Grade 11 & 12 level)|225
AWL1O|Visual Arts - Drawing|Grade 9|Open (Grade 9 - 12 level)|72
AWL2O|Visual Arts - Drawing|Grade 10|Open (Grade 9 - 12 level)|118
AWL3M|Visual Arts - Drawing|Grade 11|University/College Preparation (Grade 11 & 12 level)|420
AWL3O|Visual Arts - Drawing|Grade 11|Open (Grade 9 - 12 level)|175
AWL4M|Visual Arts - Drawing|Grade 12|University/College Preparation (Grade 11 & 12 level)|273
AWM1O|Visual Arts - Drawing and Painting|Grade 9|Open (Grade 9 - 12 level)|292
AWM2O|Visual Arts - Drawing and Painting|Grade 10|Open (Grade 9 - 12 level)|466
AWM3M|Visual Arts - Drawing and Painting|Grade 11|University/College Preparation (Grade 11 & 12 level)|804
AWM3O|Visual Arts - Drawing and Painting|Grade 11|Open (Grade 9 - 12 level)|329
AWM4M|Visual Arts - Drawing and Painting|Grade 12|University/College Preparation (Grade 11 & 12 level)|1268
AWN2O|Visual Arts - Painting|Grade 10|Open (Grade 9 - 12 level)|67
AWN3M|Visual Arts - Painting|Grade 11|University/College Preparation (Grade 11 & 12 level)|96
AWN3O|Visual Arts - Painting|Grade 11|Open (Grade 9 - 12 level)|78
AWN4M|Visual Arts - Painting|Grade 12|University/College Preparation (Grade 11 & 12 level)|365
AWO1O|Visual Arts - Printmaking|Grade 9|Open (Grade 9 - 12 level)|18
AWO2O|Visual Arts - Printmaking|Grade 10|Open (Grade 9 - 12 level)|127
AWO3M|Visual Arts - Printmaking|Grade 11|University/College Preparation (Grade 11 & 12 level)|231
AWO3O|Visual Arts - Printmaking|Grade 11|Open (Grade 9 - 12 level)|179
AWO4M|Visual Arts - Printmaking|Grade 12|University/College Preparation (Grade 11 & 12 level)|185
AWP2O|Visual Arts - Sculpture|Grade 10|Open (Grade 9 - 12 level)|236
AWP3M|Visual Arts - Sculpture|Grade 11|University/College Preparation (Grade 11 & 12 level)|253
AWP3O|Visual Arts - Sculpture|Grade 11|Open (Grade 9 - 12 level)|229
AWP4M|Visual Arts - Sculpture|Grade 12|University/College Preparation (Grade 11 & 12 level)|288
AWQ1O|Visual Arts - Photography|Grade 9|Open (Grade 9 - 12 level)|88
AWQ2O|Visual Arts - Photography|Grade 10|Open (Grade 9 - 12 level)|3667
AWQ3M|Visual Arts - Photography|Grade 11|University/College Preparation (Grade 11 & 12 level)|7009
AWQ3O|Visual Arts - Photography|Grade 11|Open (Grade 9 - 12 level)|5102
AWQ4M|Visual Arts - Photography|Grade 12|University/College Preparation (Grade 11 & 12 level)|4280
AWR1O|Visual Arts - Film/Video|Grade 9|Open (Grade 9 - 12 level)|41
AWR2O|Visual Arts - Film/Video|Grade 10|Open (Grade 9 - 12 level)|151
AWR3M|Visual Arts - Film/Video|Grade 11|University/College Preparation (Grade 11 & 12 level)|849
AWR3O|Visual Arts - Film/Video|Grade 11|Open (Grade 9 - 12 level)|515
AWR4M|Visual Arts - Film/Video|Grade 12|University/College Preparation (Grade 11 & 12 level)|922
AWS1O|Visual Arts - Digital Media|Grade 9|Open (Grade 9 - 12 level)|715
AWS2O|Visual Arts - Digital Media|Grade 10|Open (Grade 9 - 12 level)|1263
AWS3M|Visual Arts - Digital Media|Grade 11|University/College Preparation (Grade 11 & 12 level)|1178
AWS3O|Visual Arts - Digital Media|Grade 11|Open (Grade 9 - 12 level)|361
AWS4M|Visual Arts - Digital Media|Grade 12|University/College Preparation (Grade 11 & 12 level)|769
AWT1O|Visual Arts - Non-Traditional|Grade 9|Open (Grade 9 - 12 level)|145
AWT2O|Visual Arts - Non-Traditional|Grade 10|Open (Grade 9 - 12 level)|534
AWT3M|Visual Arts - Non-Traditional|Grade 11|University/College Preparation (Grade 11 & 12 level)|345
AWT3O|Visual Arts - Non-Traditional|Grade 11|Open (Grade 9 - 12 level)|314
AWT4M|Visual Arts - Non-Traditional|Grade 12|University/College Preparation (Grade 11 & 12 level)|816
AWU2O|Visual Arts - Cultural/Historical Studies|Grade 10|Open (Grade 9 - 12 level)|97
AWU3M|Visual Arts - Cultural/Historical Studies|Grade 11|University/College Preparation (Grade 11 & 12 level)|18
AWU3O|Visual Arts - Cultural/Historical Studies|Grade 11|Open (Grade 9 - 12 level)|170
AWU4M|Visual Arts - Cultural/Historical Studies|Grade 12|University/College Preparation (Grade 11 & 12 level)|153
BAA4T|Accounting|Grade 12|College Delivered (Dual Credits)|<10
BAB4T|Accounting Basics|Grade 12|College Delivered (Dual Credits)|17
BAC4T|Financial Accounting|Grade 12|College Delivered (Dual Credits)|12
BAD4T|Administrative Accounting|Grade 12|College Delivered (Dual Credits)|<10
BAF3M|Financial Accounting Fundamentals|Grade 11|University/College Preparation (Grade 11 & 12 level)|26325
BAI3E|Accounting Essentials|Grade 11|Workplace Preparation (Grade 11 & 12 level)|447
BAJ4T|Accounting Basics II|Grade 12|College Delivered (Dual Credits)|<10
