Course Code|Course Description|Grade|Pathway or Destination|Enrolment
LVLCU|Latin|Level 3|University Preparation (Grade 11 & 12 level)|250
LVLDU|Latin|Level 4|University Preparation (Grade 11 & 12 level)|125
LVV4U|Classical Civilization|Grade 12|University Preparation (Grade 11 & 12 level)|1065
LWGBD|German|Level 2|Academic (Grade 9 & 10 level)|175
LWGBO|German|Level 2|Open (Grade 9 - 12 level)|<10
LWGCO|German|Level 3|Open (Grade 9 - 12 level)|<10
LWGCU|German|Level 3|University Preparation (Grade 11 & 12 level)|60
LWGDU|German|Level 4|University Preparation (Grade 11 & 12 level)|20
LWIBD|Italian|Level 2|Academic (Grade 9 & 10 level)|280
LWIBO|Italian|Level 2|Open (Grade 9 - 12 level)|55
LWICO|Italian|Level 3|Open (Grade 9 - 12 level)|<10
LWICU|Italian|Level 3|University Preparation (Grade 11 & 12 level)|150
LWIDO|Italian|Level 4|Open (Grade 9 - 12 level)|<10
LWIDU|Italian|Level 4|University Preparation (Grade 11 & 12 level)|95
LWPBD|Portuguese|Level 2|Academic (Grade 9 & 10 level)|40
LWPCU|Portuguese|Level 3|University Preparation (Grade 11 & 12 level)|15
LWPDU|Portuguese|Level 4|University Preparation (Grade 11 & 12 level)|<10
LWSBD|Spanish|Level 2|Academic (Grade 9 & 10 level)|5570
LWSBO|Spanish|Level 2|Open (Grade 9 - 12 level)|1165
LWSCO|Spanish|Level 3|Open (Grade 9 - 12 level)|145
LWSCU|Spanish|Level 3|University Preparation (Grade 11 & 12 level)|1680
LWSDO|Spanish|Level 4|Open (Grade 9 - 12 level)|<10
LWSDU|Spanish|Level 4|University Preparation (Grade 11 & 12 level)|1020
LYABD|Arabic|Level 2|Academic (Grade 9 & 10 level)|50
LYACO|Arabic|Level 3|Open (Grade 9 - 12 level)|<10
LYACU|Arabic|Level 3|University Preparation (Grade 11 & 12 level)|20
LYADU|Arabic|Level 4|University Preparation (Grade 11 & 12 level)|10
MAA4T|Essentials Mathematics|Grade 12|College Delivered (Dual Credits)|<10
MAD4T|Mathematics I|Grade 12|College Delivered (Dual Credits)|10
MAP4C|Foundations for College Mathematics|Grade 12|College Preparation (Grade 11 & 12 level)|27975
MBA4T|Introduction to Personal Finance|Grade 12|College Delivered (Dual Credits)|20
MBF3C|Foundations for College Mathematics|Grade 11|College Preparation (Grade 11 & 12 level)|39795
MCF3M|Functions and Applications|Grade 11|University/College Preparation (Grade 11 & 12 level)|31290
MCR3U|Functions|Grade 11|University Preparation (Grade 11 & 12 level)|76715
MCT4C|Mathematics for College Technology|Grade 12|College Preparation (Grade 11 & 12 level)|2575
MCV4U|Calculus and Vectors|Grade 12|University Preparation (Grade 11 & 12 level)|39660
MDM4U|Mathematics of Data Management|Grade 12|University Preparation (Grade 11 & 12 level)|32805
MEL3E|Mathematics for Work and Everyday Life|Grade 11|Workplace Preparation (Grade 11 & 12 level)|17075
MEL4E|Mathematics for Work and Everyday Life|Grade 12|Workplace Preparation (Grade 11 & 12 level)|4575
MFM1P|Foundations of Mathematics|Grade 9|Applied (Grade 9 & 10 level)|39655
MFM2P|Foundations of Mathematics|Grade 10|Applied (Grade 9 & 10 level)|48240
MHF4U|Advanced Functions|Grade 12|University Preparation (Grade 11 & 12 level)|60475
MIG4T|Mathematics for Technology|Grade 12|College Delivered (Dual Credits)|<10
MIJ4T|Technical Mathematics|Grade 12|College Delivered (Dual Credits)|<10
MPM1D|Principles of Mathematics|Grade 9|Academic (Grade 9 & 10 level)|111020
MPM1H|Mathematics, Transfer, Grade 9, Applied to Academic|Grade 9|Academic (Transfer)|10
MPM2D|Principles of Mathematics|Grade 10|Academic (Grade 9 & 10 level)|101345
NAA4T|Aboriginal History and Culture|Grade 12|College Delivered (Dual Credits)|30
NAC1O|Expressions of First Nations, Métis and Inuit Cultures|Grade 9|Open (Grade 9 - 12 level)|9865
NAC2O|First Nations, Métis, and Inuit Peoples in Canada|Grade 10|Open (Grade 9 - 12 level)|2195
NAH4T|Aboriginal Peoples and Diversity in Canada|Grade 12|College Delivered (Dual Credits)|<10
NAO4T|Ojibway Language and Culture|Grade 12|College Delivered (Dual Credits)|10
NBC4T|Sociology of Community: The Aboriginal Context|Grade 12|College Delivered (Dual Credits)|<10
NBD4T|Indigenous Identity and Relationship to Land|Grade 12|College Delivered (Dual Credits)|<10
NBE3C|Understanding Contemporary First Nations, Métis, and Inuit Voices|Grade 11|College Preparation (Grade 11 & 12 level)|8190
NBE3E|Contemporary First Nations, Métis, and Inuit Voices|Grade 11|Workplace Preparation (Grade 11 & 12 level)|850
NBE3U|Understanding Contemporary First Nations, Métis, and Inuit Voices|Grade 11|University Preparation (Grade 11 & 12 level)|9170
NBF3C|French : Découvrir les voix contemporaines des Premières Nations, des Métis et des Inuits|Grade 11|College Preparation (Grade 11 & 12 level)|<10
NBF3U|French : Découvrir les voix contemporaines des Premières Nations, des Métis et des Inuits|Grade 11|University Preparation (Grade 11 & 12 level)|30
NBV3C|World Views and Aspirations of First Nations, Métis, and Inuit Peoples in Canada|Grade 11|College Preparation (Grade 11 & 12 level)|1135
NBV3E|World Views and Aspirations of First Nations, Métis, and Inuit Peoples in Canada|Grade 11|Workplace Preparation (Grade 11 & 12 level)|1640
NDA3M|Contemporary First Nations, Métis, and Inuit Issues and Perspectives|Grade 11|University/College Preparation (Grade 11 & 12 level)|1290
NDG4M|First Nations, Métis, and Inuit Governance in Canada|Grade 12|University/College Preparation (Grade 11 & 12 level)|100
NDH4T|Culture métisse : histoire d'un peuple veillant|Grade 12|College Delivered (Dual Credits)|<10
NDW4M|Contemporary Indigenous Issues and Perspectives in a Global Context|Grade 12|University/College Preparation (Grade 11 & 12 level)|2305
OLC3O|Ontario Secondary School Literacy Course|Grade 11|Open (Grade 9 - 12 level)|1910
OLC4O|Ontario Secondary School Literacy Course|Grade 12|Open (Grade 9 - 12 level)|23470
PAA4T|Guiding and Outdoor Skills|Grade 12|College Delivered (Dual Credits)|85
PAD1O|Healthy Living and Outdoor Activities|Grade 9|Open (Grade 9 - 12 level)|205
PAD2O|Healthy Living and Outdoor Activities|Grade 10|Open (Grade 9 - 12 level)|1585
PAD3O|Healthy Living and Outdoor Activities|Grade 11|Open (Grade 9 - 12 level)|4300
PAD4O|Healthy Living and Outdoor Activities|Grade 12|Open (Grade 9 - 12 level)|1235
PAE4T|Fitness and Lifestyle Management|Grade 12|College Delivered (Dual Credits)|10
PAF1O|Healthy Living and Personal and Fitness Activities|Grade 9|Open (Grade 9 - 12 level)|2980
PAF2O|Healthy Living and Personal and Fitness Activities|Grade 10|Open (Grade 9 - 12 level)|16500
PAF3O|Healthy Living and Personal and Fitness Activities|Grade 11|Open (Grade 9 - 12 level)|33600
PAF4O|Healthy Living and Personal and Fitness Activities|Grade 12|Open (Grade 9 - 12 level)|19825
PAI1O|Healthy Living and Individual and Small Group Activities|Grade 9|Open (Grade 9 - 12 level)|1120
PAI2O|Healthy Living and Individual and Small Group Activities|Grade 10|Open (Grade 9 - 12 level)|2015
PAI3O|Healthy Living and Individual and Small Group Activities|Grade 11|Open (Grade 9 - 12 level)|3820
PAI4O|Healthy Living and Individual and Small Group Activities|Grade 12|Open (Grade 9 - 12 level)|1605
PAL1O|Healthy Living and Large Group Activities|Grade 9|Open (Grade 9 - 12 level)|2055
PAL2O|Healthy Living and Large Group Activities|Grade 10|Open (Grade 9 - 12 level)|4695
PAL3O|Healthy Living and Large Group Activities|Grade 11|Open (Grade 9 - 12 level)|5455
PAL4O|Healthy Living and Large Group Activities|Grade 12|Open (Grade 9 - 12 level)|2475
PAQ1O|Healthy Living and Aquatics|Grade 9|Open (Grade 9 - 12 level)|45
PAQ2O|Healthy Living and Aquatics|Grade 10|Open (Grade 9 - 12 level)|290
PAQ3O|Healthy Living and Aquatics|Grade 11|Open (Grade 9 - 12 level)|325
PAQ4O|Healthy Living and Aquatics|Grade 12|Open (Grade 9 - 12 level)|125
PAR1O|Healthy Living and Rhythm and Movement|Grade 9|Open (Grade 9 - 12 level)|375
PAR2O|Healthy Living and Rhythm and Movement|Grade 10|Open (Grade 9 - 12 level)|650
PAR3O|Healthy Living and Rhythm and Movement|Grade 11|Open (Grade 9 - 12 level)|555
PAR4O|Healthy Living and Rhythm and Movement|Grade 12|Open (Grade 9 - 12 level)|245
PHA4T|Client Care Issues|Grade 12|College Delivered (Dual Credits)|20
PHC4T|Developmental Disabilities|Grade 12|College Delivered (Dual Credits)|20
PHF4T|Emergency Patient Care|Grade 12|College Delivered (Dual Credits)|80
PHG4T|PSW Foundations|Grade 12|College Delivered (Dual Credits)|15
PHI4T|Growth and Development|Grade 12|College Delivered (Dual Credits)|<10
PHJ4T|Health Sciences Careers|Grade 12|College Delivered (Dual Credits)|55
PHK4T|Supporting People with Developmental Disabilities|Grade 12|College Delivered (Dual Credits)|30
PHM4T|Health Care in Canada|Grade 12|College Delivered (Dual Credits)|<10
PHN4T|Advanced Emergency Patient Care|Grade 12|College Delivered (Dual Credits)|<10
PHS4T|Medical Terminology|Grade 12|College Delivered (Dual Credits)|95
PHW4T|Anatomy and Physiology|Grade 12|College Delivered (Dual Credits)|50
PHX4T|Foundations of Personal Support|Grade 12|College Delivered (Dual Credits)|<10
PLB4T|Coaching Theory and Skills|Grade 12|College Delivered (Dual Credits)|<10
PLD4T|Psychology in fitness|Grade 12|College Delivered (Dual Credits)|<10
PLF4M|Recreation and Healthy Active Living Leadership, Grade 12|Grade 12|University/College Preparation (Grade 11 & 12 level)|11975
PLG4T|Fitness and Leisure Management|Grade 12|College Delivered (Dual Credits)|15
PLH4T|Running Quality Recreation Programs|Grade 12|College Delivered (Dual Credits)|<10
PLI4T|Fitness|Grade 12|College Delivered (Dual Credits)|30
PLJ4T|Activity Leadership|Grade 12|College Delivered (Dual Credits)|100
PLL4T|Conditionnement physique et mieux-être|Grade 12|College Delivered (Dual Credits)|35
PLM4T|Techniques de contrôle|Grade 12|College Delivered (Dual Credits)|25
PLP4T|Foundations of Exercise Training|Grade 12|College Delivered (Dual Credits)|30
PLQ4T|Conditionnement physique et tactiques de défense et contrôle|Grade 12|College Delivered (Dual Credits)|55
PPA4T|Addictions|Grade 12|College Delivered (Dual Credits)|100
PPB4T|Agony and Ecstasy: Addictions|Grade 12|College Delivered (Dual Credits)|25
PPE4T|Foundation of Health|Grade 12|College Delivered (Dual Credits)|10
PPF1O|Vie active et santé (filles)|Grade 9|Open (Grade 9 - 12 level)|805
PPF2O|Vie active et santé (filles)|Grade 10|Open (Grade 9 - 12 level)|130
PPG4T|Exploration en santé|Grade 12|College Delivered (Dual Credits)|45
PPH4T|Lifestyle Management|Grade 12|College Delivered (Dual Credits)|255
PPI4T|Health and Wellness|Grade 12|College Delivered (Dual Credits)|315
PPJ4T|Stress, Wellness and Nutrition|Grade 12|College Delivered (Dual Credits)|75
PPL1O|Healthy Active Living Education|Grade 9|Open (Grade 9 - 12 level)|126180
PPL2O|Healthy Active Living Education|Grade 10|Open (Grade 9 - 12 level)|48010
PPL3O|Healthy Active Living Education|Grade 11|Open (Grade 9 - 12 level)|34620
PPL4O|Healthy Active Living Education|Grade 12|Open (Grade 9 - 12 level)|20430
PPM1O|Vie active et santé (garçons)|Grade 9|Open (Grade 9 - 12 level)|735
PPM2O|Vie active et santé (garçons)|Grade 10|Open (Grade 9 - 12 level)|175
PPN4T|Health and Nutrition|Grade 12|College Delivered (Dual Credits)|<10
PPO4T|Health and Safety|Grade 12|College Delivered (Dual Credits)|40
PPR4T|Health Literacy: From Individual to Communities|Grade 12|College Delivered (Dual Credits)|45
PPU4T|Health and Wellness Safety Awareness Training|Grade 12|College Delivered (Dual Credits)|25
PPX4T|Addictions II|Grade 12|College Delivered (Dual Credits)|20
PPZ3C|Health for Life|Grade 11|College Preparation (Grade 11 & 12 level)|6680
PPZ3O|Health for Life|Grade 11|Open (Grade 9 - 12 level)|10
PSA4T|Applied Anatomy and Kinesiology|Grade 12|College Delivered (Dual Credits)|<10
PSK4U|Introductory Kinesiology|Grade 12|University Preparation (Grade 11 & 12 level)|16145
SBC4T|Cellular Biology|Grade 12|College Delivered (Dual Credits)|<10
SBE4T|Biologie humaine générale|Grade 12|College Delivered (Dual Credits)|<10
SBH4T|Human Biology|Grade 12|College Delivered (Dual Credits)|35
SBI3C|Biology|Grade 11|College Preparation (Grade 11 & 12 level)|18105
SBI3U|Biology|Grade 11|University Preparation (Grade 11 & 12 level)|60980
SBI4U|Biology|Grade 12|University Preparation (Grade 11 & 12 level)|37640
SCH3U|Chemistry|Grade 11|University Preparation (Grade 11 & 12 level)|64235
SCH4C|Chemistry|Grade 12|College Preparation (Grade 11 & 12 level)|10475
SCH4U|Chemistry|Grade 12|University Preparation (Grade 11 & 12 level)|42775
SES4U|Earth and Space Science|Grade 12|University Preparation (Grade 11 & 12 level)|3860
SNA4T|Science for Technology|Grade 12|College Delivered (Dual Credits)|<10
SNC1D|Science|Grade 9|Academic (Grade 9 & 10 level)|112755
SNC1P|Science|Grade 9|Applied (Grade 9 & 10 level)|33440
SNC2D|Science|Grade 10|Academic (Grade 9 & 10 level)|108305
SNC2P|Science|Grade 10|Applied (Grade 9 & 10 level)|36465
SNC3E|Science|Grade 11|Workplace Preparation (Grade 11 & 12 level)|<10
SNC3M|Science|Grade 11|University/College Preparation (Grade 11 & 12 level)|<10
SNC4E|Science|Grade 12|Workplace Preparation (Grade 11 & 12 level)|1150
SNC4M|Science|Grade 12|University/College Preparation (Grade 11 & 12 level)|4305
SNG4T|Forensic Science|Grade 12|College Delivered (Dual Credits)|45
SPC4T|Introduction to Physical Sciences|Grade 12|College Delivered (Dual Credits)|<10
SPH3U|Physics|Grade 11|University Preparation (Grade 11 & 12 level)|44670
SPH4C|Physics|Grade 12|College Preparation (Grade 11 & 12 level)|5335
SPH4U|Physics|Grade 12|University Preparation (Grade 11 & 12 level)|25650
SVA4T|Environmental Science|Grade 12|College Delivered (Dual Credits)|35
SVC4T|Geotechnical Drilling|Grade 12|College Delivered (Dual Credits)|10
SVD4T|Ecology|Grade 12|College Delivered (Dual Credits)|15
SVE4T|Ecology and The Environment|Grade 12|College Delivered (Dual Credits)|<10
SVI4T|Environmental Concerns|Grade 12|College Delivered (Dual Credits)|145
SVL4T|Environmental and Natural Resource Studies|Grade 12|College Delivered (Dual Credits)|<10
SVM4T|Environmental Management|Grade 12|College Delivered (Dual Credits)|40
SVN3E|Environmental Science|Grade 11|Workplace Preparation (Grade 11 & 12 level)|4665
SVN3M|Environmental Science|Grade 11|University/College Preparation (Grade 11 & 12 level)|3905
SVP4T|Ecosystem Skills|Grade 12|College Delivered (Dual Credits)|75
TAD4T|CAD Fundamentals|Grade 12|College Delivered (Dual Credits)|25
TAE4T|CAD for the Building Trades|Grade 12|College Delivered (Dual Credits)|<10
TAF4T|AutoCAD|Grade 12|College Delivered (Dual Credits)|35
TAM4T|Concepts Mechanical CAD|Grade 12|College Delivered (Dual Credits)|<10
TAP4T|Technological Studies|Grade 12|College Delivered (Dual Credits)|50
TBG4T|Dimensional Design|Grade 12|College Delivered (Dual Credits)|25
TBJ4T|Engineering Drawing|Grade 12|College Delivered (Dual Credits)|10
TBO4T|Residential Prints and Standards|Grade 12|College Delivered (Dual Credits)|95
TBP4T|Technical Drawing|Grade 12|College Delivered (Dual Credits)|<10
TBQ4T|Graphic Design|Grade 12|College Delivered (Dual Credits)|30
TBS4T|Dessin|Grade 12|College Delivered (Dual Credits)|<10
TBW4T|Creative Thinking Problem Solving|Grade 12|College Delivered (Dual Credits)|10
TBX4T|Graphic Design|Grade 12|College Delivered (Dual Credits)|10
TCA4T|Construction Field Practices|Grade 12|College Delivered (Dual Credits)|<10
TCC3E|Construction Technology: Carpentry|Grade 11|Workplace Preparation (Grade 11 & 12 level)|675
TCC4E|Construction Technology: Carpentry|Grade 12|Workplace Preparation (Grade 11 & 12 level)|295
TCD4T|Principe de plomberie et de tuyautage|Grade 12|College Delivered (Dual Credits)|75
TCE3E|Construction Technology: Electrical/Network Cabling|Grade 11|Workplace Preparation (Grade 11 & 12 level)|785
TCE4E|Construction Technology: Electrical/Network Cabling|Grade 12|Workplace Preparation (Grade 11 & 12 level)|320
TCF4T|Renovation Tools and Techniques|Grade 12|College Delivered (Dual Credits)|30
TCG4T|Masonry Theory|Grade 12|College Delivered (Dual Credits)|<10
TCH3E|Construction Technology: Heating and Cooling|Grade 11|Workplace Preparation (Grade 11 & 12 level)|25
TCH4E|Construction Technology: Heating and Cooling|Grade 12|Workplace Preparation (Grade 11 & 12 level)|<10
TCI4T|Masonry Safety and Math|Grade 12|College Delivered (Dual Credits)|<10
TCJ1O|Exploring Construction Technology|Grade 9|Open (Grade 9 - 12 level)|1815
TCJ2O|Construction Technology|Grade 10|Open (Grade 9 - 12 level)|15690
TCJ3C|Construction Engineering Technology|Grade 11|College Preparation (Grade 11 & 12 level)|12665
TCJ3E|Construction Technology|Grade 11|Workplace Preparation (Grade 11 & 12 level)|4150
TCJ4C|Construction Engineering Technology|Grade 12|College Preparation (Grade 11 & 12 level)|4900
TCJ4E|Construction Technology|Grade 12|Workplace Preparation (Grade 11 & 12 level)|1750
TCK4T|Masonry Practice|Grade 12|College Delivered (Dual Credits)|<10
TCM3E|Construction Technology: Masonry|Grade 11|Workplace Preparation (Grade 11 & 12 level)|60
TCM4E|Construction Technology: Masonry|Grade 12|Workplace Preparation (Grade 11 & 12 level)|20
TCN4T|Heating and Plumbing System|Grade 12|College Delivered (Dual Credits)|50
TCP3E|Construction Technology: Plumbing|Grade 11|Workplace Preparation (Grade 11 & 12 level)|165
TCP4E|Construction Technology: Plumbing|Grade 12|Workplace Preparation (Grade 11 & 12 level)|60
TCR4T|Sprinklers|Grade 12|College Delivered (Dual Credits)|15
TCS3C|Construction Engineering Technology: Construction Management and Science|Grade 11|College Preparation (Grade 11 & 12 level)|70
TCS4C|Construction Engineering Technology: Construction Management and Science|Grade 12|College Preparation (Grade 11 & 12 level)|35
TCY3C|Construction Engineering Technology: Civil Engineering|Grade 11|College Preparation (Grade 11 & 12 level)|40
TCY4C|Construction Engineering Technology: Civil Engineering|Grade 12|College Preparation (Grade 11 & 12 level)|20
TDA3M|Technological Design: Architectural Design|Grade 11|University/College Preparation (Grade 11 & 12 level)|1025
TDA4M|Technological Design: Architectural Design|Grade 12|University/College Preparation (Grade 11 & 12 level)|530
TDC4T|Environmental Design|Grade 12|College Delivered (Dual Credits)|15
TDD4T|Blueprint Reading|Grade 12|College Delivered (Dual Credits)|30
TDF4T|Blueprints and Specifications|Grade 12|College Delivered (Dual Credits)|35
TDJ1O|Exploring Technology Design|Grade 9|Open (Grade 9 - 12 level)|815
TDJ2O|Technological Design|Grade 10|Open (Grade 9 - 12 level)|9105
TDJ3M|Technological Design|Grade 11|University/College Preparation (Grade 11 & 12 level)|9720
TDJ3O|Technological Design and the Environment|Grade 11|Open (Grade 9 - 12 level)|870
TDJ4M|Technological Design|Grade 12|University/College Preparation (Grade 11 & 12 level)|4065
TDJ4O|Technological Design in the 21st Century|Grade 12|Open (Grade 9 - 12 level)|285
TDM3M|Technological Design: Mechanical and Industrial Design|Grade 11|University/College Preparation (Grade 11 & 12 level)|90
TDM4M|Technological Design: Mechanical and Industrial Design|Grade 12|University/College Preparation (Grade 11 & 12 level)|70
TDP3M|Technological Design: Apparel and Textile Design|Grade 11|University/College Preparation (Grade 11 & 12 level)|75
TDP4M|Technological Design: Apparel and Textile Design|Grade 12|University/College Preparation (Grade 11 & 12 level)|25
TDR3M|Technological Design: Robotics and Control Systems Design|Grade 11|University/College Preparation (Grade 11 & 12 level)|410
TDR4M|Technological Design: Robotics and Control Systems Design|Grade 12|University/College Preparation (Grade 11 & 12 level)|115
TDV3M|Technological Design: Interior Design|Grade 11|University/College Preparation (Grade 11 & 12 level)|485
TDV4M|Technological Design: Interior Design|Grade 12|University/College Preparation (Grade 11 & 12 level)|175
TEB4T|Computer Hardware Maintenance|Grade 12|College Delivered (Dual Credits)|10
TEC3E|Computer Technology: Computer Repair|Grade 11|Workplace Preparation (Grade 11 & 12 level)|10
TEC4E|Computer Technology: Computer Repair|Grade 12|Workplace Preparation (Grade 11 & 12 level)|<10
TEG4T|Network Technologies|Grade 12|College Delivered (Dual Credits)|15
TEI3M|Computer Engineering Technology: Interfacing|Grade 11|University/College Preparation (Grade 11 & 12 level)|50
TEI4M|Computer Engineering Technology: Interfacing|Grade 12|University/College Preparation (Grade 11 & 12 level)|40
TEJ1O|Exploring Computer Technology|Grade 9|Open (Grade 9 - 12 level)|2910
TEJ2O|Computer Technology|Grade 10|Open (Grade 9 - 12 level)|7000
TEJ3E|Computer Technology|Grade 11|Workplace Preparation (Grade 11 & 12 level)|255
TEJ3M|Computer Engineering Technology|Grade 11|University/College Preparation (Grade 11 & 12 level)|8150
TEJ4E|Computer Technology|Grade 12|Workplace Preparation (Grade 11 & 12 level)|60
TEJ4M|Computer Engineering Technology|Grade 12|University/College Preparation (Grade 11 & 12 level)|3415
TEL3M|Computer Engineering Technology: Electronics|Grade 11|University/College Preparation (Grade 11 & 12 level)|140
TEL4M|Computer Engineering Technology: Electronics|Grade 12|University/College Preparation (Grade 11 & 12 level)|55
TEN3M|Computer Engineering Technology: Networking|Grade 11|University/College Preparation (Grade 11 & 12 level)|155
TEN4M|Computer Engineering Technology: Networking|Grade 12|University/College Preparation (Grade 11 & 12 level)|85
TEQ4T|Électronique en prétechnologie|Grade 12|College Delivered (Dual Credits)|35
TER3M|Computer Engineering Technology: Robotics and Control Systems|Grade 11|University/College Preparation (Grade 11 & 12 level)|840
TER4M|Computer Engineering Technology: Robotics and Control Systems|Grade 12|University/College Preparation (Grade 11 & 12 level)|440
TES4T|Electronic Lab|Grade 12|College Delivered (Dual Credits)|45
TFB3E|Hospitality and Tourism: Baking|Grade 11|Workplace Preparation (Grade 11 & 12 level)|2190
TFB4E|Hospitality and Tourism: Baking|Grade 12|Workplace Preparation (Grade 11 & 12 level)|705
TFC3E|Hospitality and Tourism: Cooking|Grade 11|Workplace Preparation (Grade 11 & 12 level)|1465
TFC4E|Hospitality and Tourism: Cooking|Grade 12|Workplace Preparation (Grade 11 & 12 level)|555
TFE3E|Hospitality and Tourism: Event Planning|Grade 11|Workplace Preparation (Grade 11 & 12 level)|165
TFE4E|Hospitality and Tourism: Event Planning|Grade 12|Workplace Preparation (Grade 11 & 12 level)|65
TFF4T|International Culinary Appreciation|Grade 12|College Delivered (Dual Credits)|10
TFJ1O|Exploring Hospitality and Tourism|Grade 9|Open (Grade 9 - 12 level)|2440
TFJ2O|Hospitality and Tourism|Grade 10|Open (Grade 9 - 12 level)|14435
TFJ3C|Hospitality and Tourism|Grade 11|College Preparation (Grade 11 & 12 level)|8425
TFJ3E|Hospitality and Tourism|Grade 11|Workplace Preparation (Grade 11 & 12 level)|3575
TFJ4C|Hospitality and Tourism|Grade 12|College Preparation (Grade 11 & 12 level)|2620
TFJ4E|Hospitality and Tourism|Grade 12|Workplace Preparation (Grade 11 & 12 level)|1545
TFL4T|Dining Room|Grade 12|College Delivered (Dual Credits)|15
TFN3C|Hospitality and Tourism: Applied Nutrition|Grade 11|College Preparation (Grade 11 & 12 level)|80
TFN4C|Hospitality and Tourism: Applied Nutrition|Grade 12|College Preparation (Grade 11 & 12 level)|20
TFO4T|Hospitality and Tourism|Grade 12|College Delivered (Dual Credits)|15
TFQ4T|Exploring the Restaurant Industry|Grade 12|College Delivered (Dual Credits)|35
TFR3C|Hospitality and Tourism: Culinary Arts and Management|Grade 11|College Preparation (Grade 11 & 12 level)|615
TFR4C|Hospitality and Tourism: Culinary Arts and Management|Grade 12|College Preparation (Grade 11 & 12 level)|220
TFT3C|Hospitality and Tourism: Tourism and Travel Planning|Grade 11|College Preparation (Grade 11 & 12 level)|200
TFT4C|Hospitality and Tourism: Tourism and Travel Planning|Grade 12|College Preparation (Grade 11 & 12 level)|35
TFY4T|Professional Customer Service|Grade 12|College Delivered (Dual Credits)|15
TGA4T|3D Introduction (Video Game Design and Development)|Grade 12|College Delivered (Dual Credits)|45
TGB4T|Graphic Design - Computer Imagery|Grade 12|College Delivered (Dual Credits)|20
TGC4T|Digital Imaging|Grade 12|College Delivered (Dual Credits)|100
TGD4T|Theory and Practice of Film and Television|Grade 12|College Delivered (Dual Credits)|55
TGE4T|Radio Reporting|Grade 12|College Delivered (Dual Credits)|20
TGF4T|Digital Audio Recording|Grade 12|College Delivered (Dual Credits)|10
TGG3M|Communications Technology: Print and Graphic Communications|Grade 11|University/College Preparation (Grade 11 & 12 level)|2280
TGG4M|Communications Technology: Print and Graphic Communications|Grade 12|University/College Preparation (Grade 11 & 12 level)|1725
TGH4T|Introduction to Animation|Grade 12|College Delivered (Dual Credits)|10
TGI3M|Communications Technology: Interactive New Media and Animation|Grade 11|University/College Preparation (Grade 11 & 12 level)|885
TGI4M|Communications Technology: Interactive New Media and Animation|Grade 12|University/College Preparation (Grade 11 & 12 level)|435
TGJ1O|Exploring Communications Technology|Grade 9|Open (Grade 9 - 12 level)|2905
TGJ2O|Communications Technology|Grade 10|Open (Grade 9 - 12 level)|14350
TGJ3M|Communications Technology|Grade 11|University/College Preparation (Grade 11 & 12 level)|13090
TGJ3O|Communications Technology: Broadcast and Print Production|Grade 11|Open (Grade 9 - 12 level)|1110
TGJ4M|Communications Technology|Grade 12|University/College Preparation (Grade 11 & 12 level)|6585
TGJ4O|Communications Technology: Digital Imagery and Web Design|Grade 12|Open (Grade 9 - 12 level)|835
TGO4T|TV Production|Grade 12|College Delivered (Dual Credits)|60
TGP3M|Communications Technology: Photography and Digital Imaging|Grade 11|University/College Preparation (Grade 11 & 12 level)|3245
TGP4M|Communications Technology: Photography and Digital Imaging|Grade 12|University/College Preparation (Grade 11 & 12 level)|1220
TGQ4T|Introduction to Studio Production|Grade 12|College Delivered (Dual Credits)|75
TGR3M|Communications Technology: Radio, Audio and Sound Production|Grade 11|University/College Preparation (Grade 11 & 12 level)|310
TGR4M|Communications Technology: Radio, Audio and Sound Production|Grade 12|University/College Preparation (Grade 11 & 12 level)|120
TGV3M|Communications Technology: TV, Video and Movie Production|Grade 11|University/College Preparation (Grade 11 & 12 level)|2405
TGV4M|Communications Technology: TV, Video and Movie Production|Grade 12|University/College Preparation (Grade 11 & 12 level)|1555
THA3M|Green Industries: Agribusiness|Grade 11|University/College Preparation (Grade 11 & 12 level)|45
THA4M|Green Industries: Agribusiness|Grade 12|University/College Preparation (Grade 11 & 12 level)|30
THB4T|Machinerie agricole et agriculture de précision|Grade 12|College Delivered (Dual Credits)|<10
THD3M|Green Industries: Landscaping and Architecture|Grade 11|University/College Preparation (Grade 11 & 12 level)|75
THD4M|Green Industries: Landscaping and Architecture|Grade 12|University/College Preparation (Grade 11 & 12 level)|40
THF3E|Green Industries: Floristry|Grade 11|Workplace Preparation (Grade 11 & 12 level)|50
THF4E|Green Industries: Floristry|Grade 12|Workplace Preparation (Grade 11 & 12 level)|<10
THG3E|Green Industries: Agriculture|Grade 11|Workplace Preparation (Grade 11 & 12 level)|40
THG4E|Green Industries: Agriculture|Grade 12|Workplace Preparation (Grade 11 & 12 level)|20
THH3E|Green Industries: Horticulture|Grade 11|Workplace Preparation (Grade 11 & 12 level)|120
THH4E|Green Industries: Horticulture|Grade 12|Workplace Preparation (Grade 11 & 12 level)|35
THJ1O|Exploring Green Industries|Grade 9|Open (Grade 9 - 12 level)|295
THJ2O|Green Industries|Grade 10|Open (Grade 9 - 12 level)|1050
THJ3E|Green Industries|Grade 11|Workplace Preparation (Grade 11 & 12 level)|1005
THJ3M|Green Industries|Grade 11|University/College Preparation (Grade 11 & 12 level)|1075
THJ4E|Green Industries|Grade 12|Workplace Preparation (Grade 11 & 12 level)|255
